,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
26,"['What did the machine enable people to do?', 'Machines allowed humans to gradually do more work more effectively in less time, allowing them to create larger and more complicated buildings and structures, many of which still exist today from ancient times.']",9.24572765827179,5.067,5.554588851677637,0.0,7.0,0.015833238,0.0
27,"['How many branches of physics have there been?', 'As technology advanced, the branches of physics diversified even more.']",8.342546224594116,7.08,4.349648912578751,0.0,7.0,0.01426248,0.0
28,"['What are some of the branches?', 'These include branches such as acoustics, the study of sound, and optics, the study of the light.']",8.666818737983704,9.364,4.640223928941852,0.0,5.0,0.014011159,0.0
29,"['When did the telescope become an important discovery?', 'In 1608, the invention of the telescope by a Germany spectacle maker, Hans Lippershey, led to huge breakthroughs in astronomy—the study of objects or phenomena in space.']",9.585270285606384,4.525,5.344698375159714,0.0,7.0,0.01218908,1.0
30,"['Who was the first person to use it?', 'One year later, in 1609, Galileo Galilei began the first studies of the solar system and the universe using a telescope.']",8.216713666915894,8.214,5.072140159802109,0.0,7.0,0.014136819,0.5
31,"['What is another notable discovery?', 'During the Renaissance era, Isaac Newton used observations made by Galileo to construct his three laws of motion.']",9.34885859489441,5.9799999999999995,4.807354922057605,0.0,4.0,0.011120965,0.5
32,"['What are the laws of motion?', 'These laws were the standard for studying kinematics and dynamics even today.']",9.806951880455017,7.926,4.459431618637297,0.0,5.0,0.010492661,0.5
33,"['what is one thing you learned about physics?', 'Another major branch of physics is thermodynamics, which includes the study of thermal energy and the transfer of heat.']",8.778461217880249,7.468999999999999,5.0,0.0,7.0,0.12867521,0.5
34,"['what is Joule?', 'James Prescott Joule, an English physicist, studied the nature of heat and its relationship to work.']",9.4833904504776,7.875,4.643856189774724,0.0,2.0,0.01237757,0.5
35,"['what did Joule study?', 'Joule’s work helped lay the foundation for the first of three laws of thermodynamics that describe how energy in our universe is transferred from one object to another or transformed from one form to another.']",8.469536900520325,6.859999999999999,5.402964207440786,0.0,3.0,0.017592486,0.0
36,"['what does this mean?', 'Studies in thermodynamics were motivated by the need to make engines more efficient, keep people safe from the elements, and preserve food.']",8.671509027481079,5.828,5.0,0.0,3.0,0.01438814,0.5
37,"['What are some other aspects of the historical developments?', 'The 18th and 19th centuries also saw great strides in the study of electricity and magnetism.']",9.407531023025513,5.879,4.857980995127571,0.0,8.0,0.008670582,1.0
38,"['What is electricity?', 'Electricity involves the study of electric charges and their movements.']",9.555257558822632,5.642,4.08746284125034,0.0,2.0,0.011623607,0.0
39,"['What is magnetism?', 'Magnetism had long ago been noticed as an attractive force between a magnetized object and a metal like iron, or between the opposite poles (North and South) of two magnetized objects.']",9.333269000053406,6.268,5.357552004618084,0.0,2.0,0.014576632,0.0
40,"['What did Oersted find?', 'In 1820, Danish physicist Hans Christian Oersted showed that electric currents create magnetic fields.']",9.129975438117981,5.388,4.523561956057013,0.0,3.0,0.01024134,0.5
41,"['Who else discovered this?', 'In 1831, English inventor Michael Faraday showed that moving a wire through a magnetic field could induce an electric current.']",8.529284596443176,6.776000000000001,4.857980995127571,0.0,3.0,0.015142105,1.0
42,"['How did this help humankind?', 'These studies led to the inventions of the electric motor and electric generator, which revolutionized human life by bringing electricity and magnetism into our machines.']",7.906480431556702,4.779,5.129283016944966,0.0,4.0,0.016964182,0.0
43,"['What is the first name of the scientist who discovered radiactive substances?', 'The end of the 19th century saw the discovery of radioactive substances by the scientists Marie and Pierre Curie.']",9.496861100196838,6.42,5.072140159802109,0.0,11.0,0.01419965,1.0
44,"['What is nuclear physics?', 'Nuclear physics involves studying the nuclei of atoms, the source of nuclear radiation.']",9.418011903762817,5.439,4.459431618637297,0.0,3.0,0.023788974,0.0
45,"['What does fission mean?', 'In the 20th century, the study of nuclear physics eventually led to the ability to split the nucleus of an atom, a process called nuclear fission.']",9.455547332763672,6.470999999999999,5.169925001442313,0.0,3.0,0.016587202,0.0
46,"['Why is nuclear fission important?', 'This process is the basis for nuclear power plants and nuclear weapons.']",9.445583820343018,6.285,4.392317422778759,0.0,4.0,0.030506283,0.0
47,"['What are some other important concepts that were discovered during the 20th century?', 'Also, the field of quantum mechanics, which involves the mechanics of atoms and molecules, saw great strides during the 20th century as our understanding of atoms and subatomic particles increased (see below).']",9.681546688079834,4.018,5.569702316978283,0.0,12.0,0.009487377,0.5
48,"[""What's a key fact from this section?"", 'Early in the 20th century, Albert Einstein revolutionized several branches of physics, especially relativity.']",8.650904893875122,2.698,4.807354922057605,0.0,7.0,0.013948329,0.5
49,"['What was relativity about?', 'Relativity revolutionized our understanding of motion and the universe in general as described further in this chapter.']",9.355279207229614,2.698,4.643856189774724,0.0,3.0,0.009927189,0.0
50,"['Did physics have an impact on society?', 'Now, in the 21st century, physicists continue to study these and many other branches of physics.']",9.666136503219604,7.672,4.857980995127571,0.0,6.0,0.015581916,0.5
51,"['Why did you decide to give the material this title?', 'By studying the most important topics in physics, you will gain analytical abilities that will enable you to apply physics far beyond the scope of what can be included in a single book.']",9.55875813961029,5.811,5.584962500721157,0.0,9.0,0.032627538,1.0
52,"['Are there any other benefits of studying this material?', 'These analytical skills will help you to excel academically, and they will also help you to think critically in any career you choose to pursue.']",9.182228446006775,5.422,5.182838116298144,0.0,8.0,0.015519086,1.0
53,"['What is physics?', 'The word physics is thought to come from the Greek word phusis, meaning nature.']",9.532577991485596,9.669,4.459431618637297,0.0,2.0,0.013131535,0.0
54,"['What was natural philosophy?', 'The study of nature later came to be called natural philosophy.']",9.838440418243408,4.694,4.142664355548849,0.0,3.0,0.012943043,1.0
55,"['What did it encompass?', 'From ancient times through the Renaissance, natural philosophy encompassed many fields, including astronomy, biology, chemistry, mathematics, and medicine.']",8.991652727127075,1.8010000000000002,5.0,0.0,3.0,0.009927189,0.0
56,"['What was the future of physics?', 'Over the last few centuries, the growth of scientific knowledge has resulted in ever-increasing specialization and branching of natural philosophy into separate fields, with physics retaining the most basic facets.']",9.474290609359741,3.628,5.39231742277876,0.0,5.0,0.014765122,0.0
57,"['Did it change?', 'Physics, as it developed from the Renaissance to the end of the 19th century, is called classical physics.']",8.886520266532898,7.773999999999999,4.754887502163469,0.0,2.0,0.01646154,0.0
58,"['What was modern physics?', 'Revolutionary discoveries starting at the beginning of the 20th century transformed physics from classical physics to modern physics.']",9.358198642730713,4.339,4.623516641218016,0.0,3.0,0.010869644,0.5
59,"['What kind of physics is this?', 'Classical physics is not an exact description of the universe, but it is an excellent approximation under the following conditions: (1) matter must be moving at speeds less than about 1 percent of the speed of light, (2) the objects dealt with must be large enough to be seen with the naked eye, and (3) only weak gravity, such as that generated by Earth, can be involved.']",7.946692109107971,5.135,6.408317700629317,0.0,5.0,0.022021262,0.5
60,"['Is it used to explain anything else?', 'Very small objects, such as atoms and molecules, cannot be adequately explained by classical physics.']",7.99233615398407,6.877,4.857980995127571,0.0,6.0,0.015958898,0.5
61,"['What else is it used to explain?', 'These three conditions apply to almost all of everyday experience.']",9.49191689491272,6.285,4.392317422778759,0.0,6.0,0.016838523,0.5
62,"['What is it used to explain?', 'As a result, most aspects of classical physics should make sense on an intuitive level.']",8.994333744049072,7.773999999999999,4.7004397181410935,0.0,5.0,0.013571346,0.0
63,"['What else does that cover?', 'Many laws of classical physics have been modified during the 20th century, resulting in revolutionary changes in technology, society, and our view of the universe.']",8.386567234992981,4.779,5.209453365628952,0.0,4.0,0.012126249,0.0
64,"['Can you tell me more about it?', 'As a result, many aspects of modern physics, which occur outside of the range of our everyday experience, may seem bizarre or unbelievable.']",9.331918954849243,7.317,5.209453365628952,0.0,6.0,0.012754552,0.0
65,"['What makes these changes?', 'There are two main reasons.']",9.171249270439148,10.0,3.700439718141093,0.0,3.0,0.0137598375,0.0
66,"['What is the second reason?', 'The first is that knowledge of classical physics is necessary to understand modern physics.']",8.900949954986572,7.029000000000001,4.523561956057013,0.0,4.0,0.009298885,0.5
67,"['Why is that?', 'The second reason is that classical physics still gives an accurate description of the universe under a wide range of everyday circumstances.']",8.780946135520935,5.879,4.789015477886192,1.0,2.0,0.009110395,0.0
68,"['What is a key point about modern physics?', 'Modern physics includes two revolutionary theories: relativity and quantum mechanics.']",9.735393524169922,3.696,4.523561956057013,0.0,7.0,0.009236055,0.0
69,"['What kind of things do those theories deal with?', 'These theories deal with the very fast and the very small, respectively.']",9.180138111114502,8.620000000000001,4.469670487371864,0.0,8.0,0.017718147,0.0
70,"['Who developed the theory of relativity?', 'The theory of relativity was developed by Albert Einstein in 1905.']",8.926913738250732,2.055,4.201841232302569,0.0,5.0,0.013948329,0.5
71,"['What did he discover?', 'By examining how two observers moving relative to each other would see the same phenomena, Einstein devised radical new ideas about time and space.']",9.145970344543457,5.727,5.044394119358453,0.0,3.0,0.011309455,0.0
72,"['How did he prove relativity?', 'He came to the startling conclusion that the measured length of an object travelling at high speeds (greater than about one percent of the speed of light) is shorter than the same object measured at rest.']",9.297668933868408,6.759,5.554588851677637,0.0,4.0,0.010429831,0.0
73,"['What else did he discover?', 'Perhaps even more bizarre is the idea the time for the same process to occur is different depending on the motion of the observer.']",8.97105872631073,7.368,5.044394119358453,0.0,4.0,0.011937759,0.0
74,"['Why is it different?', 'Time passes more slowly for an object travelling at high speeds.']",9.346360564231873,7.231999999999999,4.247927513443585,0.0,3.0,0.009550206,0.0
75,"['What are some examples of this?', 'A trip to the nearest star system, Alpha Centauri, might take an astronaut 4.5 Earth years if the ship travels near the speed of light.']",7.491423487663269,8.64,5.209453365628952,0.0,5.0,0.011623607,0.0
76,"['How would they age?', 'However, because time is slowed at higher speeds, the astronaut would age only 0.5 years during the trip.']",8.932163119316101,8.099,4.807354922057605,0.0,3.0,0.019477395,0.5
77,"['How did people respond to the theories?', 'Einstein’s ideas of relativity were accepted after they were confirmed by numerous experiments.']",8.660345673561096,3.595,4.7004397181410935,0.0,6.0,0.012126249,1.0
78,"['What is gravity?', 'Gravity, the force that holds us to Earth, can also affect time and space.']",9.215520024299622,7.976999999999999,4.523561956057013,0.0,2.0,0.014576632,0.5
79,"['What affect does gravity have on time?', 'For example, time passes more slowly on Earth’s surface than for objects farther from the surface, such as a satellite in orbit.']",8.437052965164185,7.368,5.209453365628952,0.0,6.0,0.009864358,0.5
80,"['What happens as a satellite orbits?', 'The very accurate clocks on global positioning satellites have to correct for this.']",9.746736288070679,6.183,4.523561956057013,0.0,5.0,0.01646154,0.0
81,"[""How does a satellite's clock keep up with the earth's?"", 'They slowly keep getting ahead of clocks at Earth’s surface.']",9.67146098613739,9.517,4.807354922057605,0.0,11.0,0.015896067,0.0
82,"['How does gravity affect time?', 'This is called time dilation, and it occurs because gravity, in essence, slows down time.']",8.979941010475159,6.979000000000001,4.754887502163469,0.0,4.0,0.0109324735,1.0
83,"['what is one important thing we know about space?', 'Large objects, like Earth, have strong enough gravity to distort space.']",9.217090606689453,8.671,4.7004397181410935,0.0,8.0,0.01237757,1.0
84,"['what does this mean?', 'To visualize this idea, think about a bowling ball placed on a trampoline.']",9.456755518913269,7.976999999999999,4.459431618637297,0.0,3.0,0.01438814,0.0
85,"['what happens to the bowling ball?', 'The bowling ball depresses or curves the surface of the trampoline.']",9.307861328125,7.131,4.297079327540664,0.0,5.0,0.021432023,0.5
86,"['what happens after it hits the surface?', 'If you rolled a marble across the trampoline, it would follow the surface of the trampoline, roll into the depression caused by the bowling ball, and hit the ball.']",8.926423192024231,7.013,5.286729870981167,0.0,6.0,0.05205809,1.0
87,"['What else did you learn about space?', 'Similarly, the Earth curves space around it in the shape of a funnel.']",9.156937599182129,9.517,4.643856189774724,0.0,6.0,0.11202335,0.5
88,"['how does this affect things?', 'These curves in space due to the Earth cause objects to be attracted to Earth (i.e., gravity).']",8.386073112487793,8.568999999999999,4.857980995127571,0.0,4.0,0.011560776,1.0
89,"[""What is an example of a question you've received?"", 'Because of the way gravity affects space and time, Einstein stated that gravity affects the space-time continuum, as illustrated in Figure 1.4.']",8.112937808036804,4.728,5.195295934496219,0.0,9.0,0.010681152,0.0
90,"['What does gravity affect?', 'This is why time proceeds more slowly at Earth’s surface than in orbit.']",9.391436576843262,7.976999999999999,4.523561956057013,0.0,3.0,0.012314741,0.5
91,"['Why would time pass so slowly in orbit?', 'In black holes, whose gravity is hundreds of times that of Earth, time passes so slowly that it would appear to a far-away observer to have stopped!']",9.406612515449524,7.909000000000001,5.308771516813207,0.0,7.0,0.026499467,1.0
92,"['What is relativity?', 'In summary, relativity says that in describing the universe, it is important to realize that time, space and speed are not absolute.']",7.979401350021362,4.186999999999999,5.0,0.0,2.0,0.0109324735,0.0
93,"['What does it say?', 'Instead, they can appear different to different observers.']",9.224807620048523,6.539,4.08746284125034,0.0,3.0,0.011812098,1.0
94,"['Are there any other interesting aspects of this article?', 'Einstein’s ability to reason out relativity is even more amazing because we cannot see the effects of relativity in our everyday lives.']",9.568605422973633,3.882,5.247927513443587,0.0,8.0,0.013445686,0.5
95,"['What is quantum mechanics?', 'Quantum mechanics is the second major theory of modern physics.']",9.653231501579285,4.745,4.169925001442313,0.0,3.0,0.011749268,0.5
96,"['What does it do?', 'Quantum mechanics deals with the very small, namely, the subatomic particles that make up atoms.']",9.3917316198349,7.875,4.643856189774724,0.0,3.0,0.011937759,0.0
97,"['What are atoms?', 'Atoms are the smallest units of elements.']",9.560009837150574,9.178,3.8073549220576037,0.0,2.0,0.029563503,0.0
98,"['What are the subatomic particles?', 'However, atoms themselves are constructed of even smaller subatomic particles, such as protons, neutrons and electrons.']",9.162991046905518,4.39,4.735926350629033,0.0,4.0,0.022728346,0.5
99,"['What do these particles do?', 'Quantum mechanics strives to describe the properties and behavior of these and other subatomic particles.']",9.33497667312622,4.441,4.584962500721156,0.0,4.0,0.02308189,0.0
100,"['What does the quantum particles do?', 'Often, these particles do not behave in the ways expected by classical physics.']",9.231390357017517,6.183,4.501629167387825,0.0,5.0,0.013634177,0.0
101,"['Why do they behave that way?', 'One reason for this is that they are small enough to travel at great speeds, near the speed of light.']",9.222272038459778,10.0,4.954196310386876,0.0,5.0,0.019603057,0.0
102,"['What are particle colliders?', 'At particle colliders, such as the Large Hadron Collider on the France-Swiss border, particle physicists can make subatomic particles travel at very high speeds within a 27 kilometers (17 miles) long superconducting tunnel.']",8.857395052909851,4.424,5.4474086518852305,0.0,3.0,0.010555492,0.5
103,"['What can they do there?', 'They can then study the properties of the particles at high speeds, as well as collide them with each other to see how they exchange energy.']",8.944499492645264,8.112,5.169925001442313,0.0,4.0,0.015644746,1.0
104,"['What kind of things can they study there?', 'This has led to many intriguing discoveries such as the Higgs-Boson particle, which gives matter the property of mass, and antimatter, which causes a huge energy release when it comes in contact with matter.']",9.010478258132935,5.862,5.5738935175845965,0.0,7.0,0.02402467,0.0
105,"['what is relativity?', 'Physicists are currently trying to unify the two theories of modern physics, relativity and quantum mechanics, into a single, comprehensive theory called relativistic quantum mechanics.']",9.537212252616882,1.497,5.072140159802109,0.0,2.0,0.011874928,1.0
106,"['what does it help explain?', 'Relating the behavior of subatomic particles to gravity, time, and space will allow us to explain how the universe works in a much more comprehensive way.']",8.33413302898407,6.42,5.209453365628952,0.0,4.0,0.009990019,1.0
107,"['What do you mean by application of physics?', 'You need not be a scientist to use physics.']",9.77204442024231,8.823,4.392317422778759,0.0,7.0,0.011372286,0.0
108,"['What kind of applications does physics have?', 'On the contrary, knowledge of physics is useful in everyday situations as well as in nonscientific professions.']",9.754371643066406,5.0840000000000005,4.857980995127571,0.0,6.0,0.0103670005,0.5
109,"['What are some examples of applications?', 'For example, physics can help you understand why you shouldn’t put metal in the microwave, why a black car radiator helps remove heat in a car engine, and why a white roof helps keep the inside of a house cool.']",8.79033625125885,6.505,5.744996077161024,0.0,5.0,0.008419261,0.0
110,"['Do you have any other examples?', 'The operation of a car’s ignition system, as well as the transmission of electrical signals through our nervous system, are much easier to understand when you think about them in terms of the basic physics of electricity.']",9.447610974311829,4.965,5.6332096556969855,0.0,5.0,0.008921904,0.0
111,"['What is the application of physics?', 'Physics is the foundation of many important scientific disciplines.']",9.654074311256409,4.694,4.142664355548849,0.0,5.0,0.0126288915,0.0
112,"['What other disciplines rely on physics?', 'For example, chemistry deals with the interactions of atoms and molecules.']",9.379260540008545,5.439,4.459431618637297,0.0,5.0,0.010806813,0.0
113,"['What is the foundation of chemistry?', 'Not surprisingly, chemistry is rooted in atomic and molecular physics.']",9.750494360923767,5.49,4.392317422778759,0.0,5.0,0.011372286,0.5
114,"['What other applications of physics do scientists use?', 'Most branches of engineering are also applied physics.']",9.606123566627502,4.644,4.321928094887362,0.0,7.0,0.009927189,0.0
115,"['What other uses of physics do scientists make?', 'In architecture, physics is at the heart of determining structural stability, acoustics, heating, lighting, and cooling for buildings.']",9.036334156990051,4.982,5.129283016944966,0.0,7.0,0.014513801,0.0
116,"['What other uses of physics do scientists make?', 'Parts of geology, the study of nonliving parts of Earth, rely heavily on physics; including radioactive dating, earthquake analysis, and heat transfer across Earth’s surface.']",9.467299580574036,4.627000000000001,5.459431618637298,0.0,7.0,0.014513801,0.5
117,"['What other uses of physics do scientists make?', 'Indeed, some disciplines, such as biophysics and geophysics, are hybrids of physics and other disciplines.']",9.670429825782776,5.9799999999999995,4.840223928941851,0.0,7.0,0.014513801,1.0
118,"['What kind of application does it describe?', 'Physics also describes the chemical processes that power the human body.']",8.843193054199219,5.388,4.459431618637297,0.0,6.0,0.008105109,0.0
119,"['what else does it describe?', 'Physics is involved in medical diagnostics, such as x-rays, magnetic resonance imaging (MRI), and ultrasonic blood flow measurements.']",8.93052339553833,5.134,5.0,0.0,4.0,0.011372286,0.0
120,"['What else?', 'Medical therapy Physics also has many applications in biology, the study of life.']",8.732054829597473,4.779,4.321928094887362,0.0,1.0,0.011372286,0.0
121,"['What can you tell me about the last application described?', 'For example, physics describes how cells can protect themselves using their cell walls and cell membranes.']",8.643832206726074,7.5200000000000005,4.954196310386876,0.0,9.0,0.012817383,0.0
122,"['What else is covered in this study material?', 'Medical therapy sometimes directly involves physics, such as in using X-rays to diagnose health conditions.']",8.939176201820374,5.134,4.807354922057605,0.0,7.0,0.01024134,0.0
123,"['What other applications are discussed?', 'Physics can also explain what we perceive with our senses, such as how the ears detect sound or the eye detects color.']",9.336918592453003,7.468999999999999,5.0,0.0,4.0,0.009047564,0.5
124,"['What does physics do?', 'In summary, physics studies many of the most basic aspects of science.']",9.381307363510132,8.028,4.392317422778759,0.0,3.0,0.013885498,1.0
125,"['Why is it important?', 'A knowledge of physics is, therefore, necessary to understand all other sciences.']",9.350007176399231,6.336,4.459431618637297,0.0,3.0,0.012754552,0.0
126,"['Why is it necessary to understand all other sciences?', 'This is because physics explains the most basic ways in which our universe works.']",9.22576904296875,7.672,4.754887502163469,0.0,8.0,0.015079274,0.5
127,"['Is there any other interesting information about physics?', 'However, it is not necessary to formally study all applications of physics.']",9.7332364320755,4.441,4.643856189774724,0.0,7.0,0.0143253105,1.0
128,"['What are some applications that people apply physics to?', 'A knowledge of the basic laws of physics will be most useful to you, so that you can use them to solve some everyday problems.']",9.533703327178955,7.959999999999999,5.285402218862246,0.0,8.0,0.01237757,0.0
129,"['How can you use physics to solve everyday problems?', 'In this way, the study of physics can improve your problem-solving skills.']",9.535499215126038,8.620000000000001,4.7004397181410935,0.0,8.0,0.02449606,0.0
130,"['What are scientific methods?', 'Scientists often plan and carry out investigations to answer questions about the universe around us.']",9.369796514511108,4.491,4.523561956057013,0.0,3.0,0.010115679,0.0
131,"['What do scientists investigate?', 'These investigations may lead to natural laws.']",8.377103209495544,3.2049999999999996,3.906890595608519,0.0,3.0,0.014765122,1.0
132,"['What are some natural laws?', 'Such laws are intrinsic to the universe, meaning that humans did not create them and cannot change them.']",9.21705961227417,7.672,4.857980995127571,0.0,4.0,0.013005874,0.0
133,"['Can we change them?', 'We can only discover and understand them.']",9.512102603912354,7.435,3.906890595608519,0.0,3.0,0.023199737,0.0
134,"['What did scientists discover?', 'Their discovery is a very human endeavor, with all the elements of mystery, imagination, struggle, triumph, and disappointment inherent in any creative effort.']",9.579825401306152,3.239,5.169925001442313,0.0,3.0,0.010429831,0.0
135,"['What are some examples of scientific discoveries?', 'The cornerstone of discovering natural laws is observation.']",9.743908047676086,1.31,4.247927513443585,0.0,6.0,0.008356431,0.0
136,"['What does observation lead to?', 'Science must describe the universe as it is, not as we imagine or wish it to be.']",8.959273099899292,8.568999999999999,4.754887502163469,0.0,4.0,0.009361716,0.0
137,"['What else is of interest?', 'We all are curious to some extent.']",9.88170325756073,8.231,4.0,0.0,4.0,0.01438814,0.0
138,"['What are the ways we discover things?', 'We look around, make generalizations, and try to understand what we see.']",9.14490818977356,7.875,4.643856189774724,0.0,6.0,0.012754552,0.0
139,"['What are examples of this?', 'For example, we look up and wonder whether one type of cloud signals an oncoming storm.']",8.689645528793335,7.773999999999999,4.7004397181410935,0.0,4.0,0.010555492,0.0
140,"['How else do we discover things?', 'As we become serious about exploring nature, we become more organized and formal in collecting and analyzing data.']",9.026550650596619,4.238,4.789015477886192,0.0,5.0,0.01225191,1.0
141,"['What else do we try to discover?', 'We attempt greater precision, perform controlled experiments (if we can), and write down ideas about how data may be organized.']",9.535551071166992,6.623,5.129283016944966,0.0,6.0,0.010743983,0.0
142,"['Do we publish our findings?', 'We then formulate models, theories, and laws based on the data we have collected, and communicate those results with others.']",9.637269377708435,5.879,4.937499999999999,0.0,4.0,0.0109324735,0.0
143,"['What does this all lead to?', 'This, in a nutshell, describes the scientific method that scientists employ to decide scientific issues on the basis of evidence from observation and experiment.']",9.286378622055054,4.779,5.169925001442313,0.0,5.0,0.015330595,0.0
144,"['What is an investigation?', 'An investigation often begins with a scientist making an observation.']",9.524838924407959,2.207,4.169925001442313,0.0,3.0,0.008105109,0.0
145,"['What does the scientist observe?', 'The scientist observes a pattern or trend within the natural world.']",8.59853208065033,6.336,4.321928094887362,0.0,4.0,0.014702292,0.5
146,"['What happens next?', 'Observation may generate questions that the scientist wishes to answer.']",9.800068736076355,4.796,4.08746284125034,0.0,2.0,0.028620722,1.0
147,"['What should the scientist do to get more information?', 'Next, the scientist may perform some research about the topic and devise a hypothesis.']",9.456930160522461,5.9799999999999995,4.735926350629033,0.0,8.0,0.012314741,0.0
148,"['What is a hypothesis?', 'A hypothesis is a testable statement that describes how something in the natural world works.']",9.340662360191345,6.183,4.436605434317882,0.0,3.0,0.01024134,0.5
149,"['How does it work?', 'In essence, a hypothesis is an educated guess that explains something about an observation.']",9.139171242713928,6.234,4.523561956057013,0.0,3.0,0.011058134,0.0
150,"['What are some of the scientific methods?', 'Scientists may test the hypothesis by performing an experiment.']",9.587240815162659,3.7979999999999996,4.321928094887362,0.0,6.0,0.010806813,0.0
