,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,Q_A_eval
12,"['What can we do with this data?', 'Thus, psychological science is empirical, based on measurable data.']",9.573904871940613,4.644,4.459431618637297,0.0,6.0,1.0
13,"['What is the main idea of the passage?', 'In general, science deals only with matter and energy, that is, those things that can be measured, and it cannot arrive at knowledge about values and morality.']",9.285944700241089,7.063,5.459431618637298,0.0,7.0,0.0
14,"['Why is this?', 'This is one reason why our scientific understanding of the mind is so limited, since thoughts, at least as we experience them, are neither matter nor energy.']",8.935326933860779,6.470999999999999,5.209453365628952,0.0,2.0,0.0
15,"['What is the other main ideas?', 'The scientific method is also a form of empiricism.']",8.650609254837036,7.231999999999999,4.247927513443585,0.0,5.0,0.0
16,"['What is an empirical method for acquiring knowledge?', 'An empirical method for acquiring knowledge is one based on observation, including experimentation, rather than a method based only on forms of logical argument or previous authorities.']",9.427181482315063,2.8329999999999997,5.162430053398572,0.0,7.0,1.0
17,"['What was the first time that psychology became accepted as its own academic discipline?', 'It was not until the late 1800s that psychology became accepted as its own academic discipline.']",9.59608256816864,4.779,4.616874605956223,0.0,13.0,0.0
18,"['What was the first scientific study of the workings of the mind?', 'Before this time, the workings of the mind were considered under the auspices of philosophy.']",9.40123975276947,6.623,4.663909765557391,0.0,11.0,0.0
19,"['What is the relationship between psychology and biology?', 'Given that any behavior is, at its roots, biological, some areas of psychology take on aspects of a natural science like biology.']",9.515565037727356,3.087,5.209453365628952,0.0,7.0,0.0
20,"['What do you know about psychology?', 'No biological organism exists in isolation, and our behavior is influenced by our interactions with others.']",9.663840532302856,3.493,4.754887502163469,0.0,5.0,0.0
21,"['What is the main idea of the passage?', 'Therefore, psychology is also a social science.']",9.727675318717957,7.231999999999999,4.321928094887362,0.0,7.0,0.5
22,"['What are some reasons for studying psychology?', 'Often, students take their first psychology course because they are interested in helping others and want to learn more about themselves and why they act the way they do.']",9.078141450881958,6.167,5.357552004618084,0.0,6.0,0.5
23,"['What are some reasons people take psychology courses?', 'Sometimes, students take a psychology course because it either satisfies a general education requirement or is required for a program of study such as nursing or pre-med.']",9.126095175743103,4.525,5.321928094887363,0.0,7.0,0.0
24,"['What happens to many students who take psychology courses?', 'Many of these students develop such an interest in the area that they go on to declare psychology as their major.']",9.39261794090271,6.470999999999999,5.087462841250341,0.0,8.0,0.0
25,"['How many students declare psychology as their major?', 'As a result, psychology is one of the most popular majors on college campuses across the United States (Johnson & Lubin, 2011).']",9.21989381313324,4.83,5.247927513443587,0.0,7.0,0.0
26,"['Did anyone famous study psychology?', 'A number of well-known individuals were psychology majors.']",9.064586758613586,1.412,4.08746284125034,0.0,4.0,0.5
27,"['What famous people studied psychology?', 'Just a few famous names on this list are Facebook’s creator Mark Zuckerberg, television personality and political satirist Jon Stewart, actress Natalie Portman, and filmmaker Wes Craven (Halonen, 2011).']",9.55608069896698,3.7299999999999995,5.523561956057012,0.0,4.0,0.0
28,"['What percentage of all bachelor degrees granted in the United States are in the discipline of psychology?', 'About 6 percent of all bachelor degrees granted in the United States are in the discipline of psychology (U.S. Department of Education, 2016).']",9.781638979911804,4.952,4.873737787847851,0.0,16.0,0.5
29,"['What is the most important reason to study psychology?', 'An education in psychology is valuable for a number of reasons.']",8.899117112159729,4.441,4.584962500721156,0.0,8.0,1.0
30,"['What are some of the reasons that psychology students are important?', 'Psychology students hone critical thinking skills and are trained in the use of the scientific method.']",9.531530737876892,5.777,4.889680181354619,0.0,10.0,0.0
31,"['What is the active application of a set of skills to information for the understanding and evaluation of that information?', 'Critical thinking is the active application of a set of skills to information for the understanding and evaluation of that information.']",9.78792667388916,2.529,4.691853096329675,0.0,19.0,1.0
32,"['What is an important skill in a world full of competing “facts,” many of which are designed to be misleading?', 'The evaluation of information—assessing its reliability and usefulness— is an important skill in a world full of competing “facts,” many of which are designed to be misleading.']",9.70022737979889,4.762,5.096047908901584,0.0,22.0,0.5
33,"['What does critical thinking involve?', 'For example, critical thinking involves maintaining an attitude of skepticism, recognizing internal biases, making use of logical thinking, asking appropriate questions, and making observations.']",8.731324076652527,0.6,5.195295934496219,0.0,4.0,1.0
34,"['Do psychology students also study communication skills?', 'Psychology students also can develop better communication skills during the course of their undergraduate coursework (American Psychological Association, 2011).']",9.664587378501892,-0.9410000000000001,4.923181998146332,0.0,6.0,0.0
35,"['What is the next step of their study?', 'Together, these factors increase students’ scientific literacy and prepare students to critically evaluate the various sources of information they encounter.']",8.357950448989868,3.189,5.087462841250341,0.0,7.0,0.0
36,"['What else is important about psychology?', 'In addition to these broad-based skills, psychology students come to understand the complex factors that shape one’s behavior.']",9.430190920829773,4.238,4.954196310386876,0.0,5.0,0.5
37,"['What are these complex factors?', 'They appreciate the interaction of our biology, our environment, and our experiences in determining who we are and how we will behave.']",9.29875910282135,4.085,5.044394119358453,0.0,4.0,0.0
38,"['what else did they learn?', 'They learn about basic principles that guide how we think and behave, and they come to recognize the tremendous diversity that exists across individuals and across cultural boundaries (American Psychological Association, 2011).']",8.57609212398529,3.5780000000000003,5.491853096329675,0.0,4.0,1.0
39,"['What is the oldest science?', 'Psychology is a relatively young science with its experimental roots in the 19th century, compared, for example, to human physiology, which dates much earlier.']",9.37289297580719,3.138,5.209453365628952,0.0,4.0,0.0
40,"['What is a philosophical context?', 'As mentioned, anyone interested in exploring issues related to the mind generally did so in a philosophical context prior to the 19th century.']",9.703179597854614,3.189,4.862575937540272,0.0,4.0,0.5
41,"['What are some key individuals or groups in the study material?', 'Two 19th century scholars, Wilhelm Wundt and William James, are generally credited as being the founders of psychology as a science and academic discipline that was distinct from philosophy.']",9.565770626068115,4.272,5.523561956057012,0.0,10.0,0.5
42,"['What are the shifts in paradigms that have influenced psychology from Wundt and James through today?', 'This section will provide an overview of the shifts in paradigms that have influenced psychology from Wundt and James through today.']",9.917358160018921,6.116,4.72340566315467,0.0,15.0,0.0
43,"['What is the name of the scientist who was the first person to be referred to as a psychologist?', 'Wilhelm Wundt (1832–1920) was a German scientist who was the first person to be referred to as a psychologist.']",-3.4665775299072266,6.911,4.9139770731827515,0.0,18.0,0.0
44,"['When was the book published?', 'His famous book entitled Principles of Physiological Psychology was published in 1873.']",9.205132126808167,3.747,4.392317422778759,0.0,4.0,0.0
45,"['What does he say about psychology?', 'Wundt viewed psychology as a scientific study of conscious experience, and he believed that the goal of psychology was to identify components of consciousness and how those components combined to result in our conscious experience.']",9.176596403121948,3.375,5.480083695187448,0.0,5.0,0.0
46,"['What method does he use?', 'Wundt used introspection (he called it “internal perception”), a process by which someone examines their own conscious experience as objectively as possible, making the human mind like any other aspect of nature that a scientist observed.']",9.43390667438507,4.221,5.672425341971495,0.0,4.0,0.5
47,"['What did Danziger believe?', 'He believed in the notion of voluntarism—that people have free will and should know the intentions of a psychological experiment if they were participating (Danziger, 1980).']",9.784590005874634,5.625,5.209453365628952,0.0,3.0,0.0
48,"['What type of experiments do they conduct?', 'Wundt considered his version experimental introspection; he used instruments such as those that measured reaction time.']",9.556094408035278,4.288,4.807354922057605,0.0,6.0,0.0
49,"['What did he suggest that psychology should include the study of culture, as it involves the study of people?', 'He also wrote Volkerpsychologie in 1904 in which he suggested that psychology should include the study of culture, as it involves the study of people.']",9.832594394683838,5.761,4.883856189774725,0.0,18.0,0.5
50,"['Did he have students?', 'Edward Titchener, one of his students, went on to develop structuralism.']",8.748574256896973,6.386,4.392317422778759,0.0,3.0,1.0
51,"['What is structuralism?', 'Its focus was on the contents of mental processes rather than their function (Pickren & Rutherford, 2010).']",9.333683252334595,7.029000000000001,4.754887502163469,0.0,2.0,0.0
52,"['Where did Wundt conduct his research?', 'Wundt established his psychology laboratory at the University at Leipzig in 1879.']",9.685218930244446,4.542,4.459431618637297,0.0,5.0,0.0
53,"['Did he conduct experiments?', 'In this laboratory, Wundt and his students conducted experiments on, for example, reaction times.']",8.688958883285522,2.85,4.643856189774724,0.0,3.0,0.0
54,"['What kind of experiment did he conduct?', 'A subject, sometimes in a room isolated from the scientist, would receive a stimulus such as a light, image, or sound.']",9.19166386127472,6.573,5.169925001442313,0.0,6.0,0.0
55,"['What would the subject do?', 'The subject’s reaction to the stimulus would be to push a button, and an apparatus would record the time to reaction.']",9.199841618537903,6.6739999999999995,5.044394119358453,0.0,4.0,0.0
56,"['Did he have any accuracy issues?', 'Wundt could measure reaction time to one-thousandth of a second (Nicolas & Ferrand, 1999).']",8.39676022529602,6.183,4.754887502163469,0.0,5.0,0.0
57,"['Who was involved with functional psychology?', 'William James, John Dewey, and Charles Sanders Peirce helped establish functional psychology.']",9.220540523529053,5.388,4.501629167387825,0.0,5.0,0.5
58,"['Why was there this interest in evolution?', 'They accepted Darwin’s theory of evolution by natural selection and viewed this theory as an explanation of an organism’s characteristics.']",9.40337061882019,2.393,5.072140159802109,0.0,6.0,0.0
59,"['What is the key to the theory of evolution?', 'Key to that theory is the idea that natural selection leads to organisms that are adapted to their environment, including their behavior.']",8.031943440437317,5.574,5.114369445886758,0.0,8.0,0.0
60,"['What does adaptation mean?', 'Adaptation means that a trait of an organism has a function for the survival and reproduction of the individual, because it has been naturally selected.']",9.24176812171936,4.83,5.087462841250341,0.0,3.0,0.0
61,"[""What was James's purpose in studying the concept?"", 'As James saw it, psychology’s purpose was to study the function of behavior in the world, and as such, his perspective was known as functionalism.']",8.87610375881195,6.319,5.426264754702098,0.0,8.0,1.0
62,"['What was one of the main findings of functionalism?', 'Functionalism focused on how mental activities helped an organism fit into its environment.']",9.688642621040344,4.339,4.7004397181410935,0.0,8.0,1.0
63,"['What was the second meaning of functionalism?', 'Functionalism has a second, more subtle meaning in that functionalists were more interested in the operation of the whole mind rather than of its individual parts, which were the focus of structuralism.']",9.607650637626648,4.322,5.491853096329675,0.0,6.0,0.0
64,"['James studied the mind using what method?', 'Like Wundt, James believed that introspection could serve as one means by which someone might study mental activities, but James also relied on more objective measures, including the use of various recording devices, and examinations of concrete products of mental activities and of anatomy and physiology (Gordon, 1995).']",5.774041414260864,3.5100000000000002,6.014091089055423,0.0,6.0,0.0
65,"['What else are we going to be learning about?', 'Freud and Psychoanalytic']",9.504404067993164,6.539,3.906890595608519,0.0,8.0,0.5
66,"['What is the last thing you would want to do?', 'Theory.']",8.912745118141174,9.415000000000001,3.906890595608519,0.0,9.0,1.0
67,"['What was the name of the man who was the most influential and well-known figure in psychology’s history?', 'Perhaps one of the most influential and well-known figures in psychology’s history was Sigmund Freud.']",9.502960443496704,4.627000000000001,4.869747126569304,0.0,19.0,0.0
68,"['What is he known for?', 'Freud (1856–1939) was an Austrian neurologist who was fascinated by patients suffering from “hysteria” and neurosis.']",-1.9523227214813232,5.236,4.857980995127571,0.0,4.0,0.0
69,"['What was he fascinated with?', 'Hysteria was an ancient diagnosis for disorders, primarily of women with a wide variety of symptoms, including physical symptoms and emotional disturbances, none of which had an apparent physical cause.']",8.386948108673096,2.8329999999999997,5.39231742277876,0.0,4.0,0.5
70,"['What did Freud think the causes of his patients’ problems were?', 'Freud theorized that many of his patients’ problems arose from the unconscious mind.']",9.361779689788818,7.622,4.640223928941852,0.0,11.0,0.0
71,"['What was the unconscious mind?', 'In Freud’s view, the unconscious mind was a repository of feelings and urges of which we have no awareness.']",9.375818967819214,7.622,4.82516405232236,0.0,4.0,1.0
72,"['What was the purpose of the unconscious?', 'Gaining access to the unconscious, then, was crucial to the successful resolution of the patient’s problems.']",9.67183768749237,5.134,4.760647923290102,0.0,6.0,0.0
73,"['Did he describe how to access it?', 'According to Freud, the unconscious mind could be accessed through dream analysis, by examinations of the first words that came to people’s minds, and through seemingly innocent slips of the tongue.']",9.192761778831482,6.0649999999999995,5.512035660188275,0.0,6.0,0.5
74,"['Did he write a book about it?', 'Psychoanalytic theory focuses on the role of a person’s unconscious, as well as early childhood experiences, and this particular perspective dominated clinical psychology for several decades (Thorne & Henley, 2005).']",8.714534044265747,2.783,5.584962500721157,0.0,6.0,0.0
75,"['What else does this lesson teach?', 'Freud’s ideas were influential, and you will learn more about them when you study lifespan development, personality, and therapy.']",8.925321698188782,5.879,5.0286393118385755,0.0,5.0,1.0
76,"['What do therapists believe strongly in?', 'For instance, many therapists believe strongly in the unconscious and the impact of early childhood experiences on the rest of a person’s life.']",9.44639265537262,5.676,5.003258334775646,0.0,5.0,0.5
77,"['What is the importance of patient talking about their experiences and selves?', 'The method of psychoanalysis, which involves the patient talking about their experiences and selves, while not invented by Freud, was certainly popularized by him and is still used today.']",9.692228436470032,5.067,5.334962500721157,0.0,11.0,0.5
78,"['Are his ideas widely accepted?', 'Many of Freud’s other ideas, however, are controversial.']",9.76140558719635,5.642,4.392317422778759,0.0,4.0,0.5
79,"['Are there any other people who disagree with Freud?', 'Drew Westen (1998) argues that many of the criticisms of Freud’s ideas are misplaced, in that they attack his older ideas without taking into account later writings.']",9.655663967132568,7.013,5.491853096329675,0.0,8.0,0.0
80,"['Does Westen write anything else interesting?', 'Westen also argues that critics fail to consider the success of the broad ideas that Freud introduced or developed, such as the importance of childhood experiences in adult motivations, the role of unconscious versus conscious motivations in driving our behavior, the fact that motivations can cause conflicts that affect behavior, the effects of mental representations of ourselves and others in guiding our interactions, and the development of personality over time.']",8.833096623420715,1.599,6.329921671406365,0.0,5.0,0.0
81,"['What does Westen do to support his ideas?', 'Westen identifies subsequent research support for all of these ideas.']",9.471728205680847,7.08,4.459431618637297,0.0,7.0,1.0
82,"['What is the main idea of functionalism?', 'More modern iterations of Freud’s clinical approach have been empirically demonstrated to be effective (Knekt et al., 2008; Shedler, 2010).']",9.66984748840332,5.388,5.247927513443587,0.0,6.0,0.5
83,"['What are some current practices in psychotherapy?', 'Some current practices in psychotherapy involve examining unconscious aspects of the self and relationships, often through the relationship between the therapist and the client.']",9.552671909332275,3.036,5.003258334775646,0.0,6.0,1.0
84,"['What about Freud’s historical significance and contributions to clinical practice merit his inclusion in a discussion of the historical movements within psychology?', 'Freud’s historical significance and contributions to clinical practice merit his inclusion in a discussion of the historical movements within psychology.']",9.954867959022522,-0.061,4.803856189774724,0.0,23.0,0.0
85,"['What is the name of the German psychologists who immigrated to the United States in the early 20th century to escape Nazi Germany?', 'Max Wertheimer (1880–1943), Kurt Koffka (1886–1941), and Wolfgang Köhler (1887–1967) were three German psychologists who immigrated to the United States in the early 20th century to escape Nazi Germany.']",1.3910995423793793,4.509,5.468750000000002,0.0,22.0,0.5
86,"['What did these scholars do in the U.S.?', 'These scholars are credited with introducing psychologists in the United States to various Gestalt principles.']",9.517637491226196,5.134,4.680813428089395,0.0,7.0,1.0
87,"['What was the main theory of Gestalt psychology?', 'The word Gestalt roughly translates to “whole;” a major emphasis of Gestalt psychology deals with the fact that although a sensory experience can be broken down into individual parts, how those parts relate to each other as a whole is often what the individual responds to in perception.']",8.991582989692688,4.306,5.937500000000002,0.0,7.0,0.0
88,"['What are some other ideas?', 'For example, a song may be made up of individual notes played by different instruments, but the real nature of the song is perceived in the combinations of these notes as they form the melody, rhythm, and harmony.']",8.51690411567688,6.656999999999999,5.672425341971495,0.0,4.0,0.0
89,"['What kind of criticism did they receive?', 'In many ways, this particular perspective would have directly contradicted Wundt’s ideas of structuralism (Thorne & Henley, 2005).']",8.74186098575592,5.0840000000000005,5.129283016944966,0.0,6.0,1.0
90,"['What happened in the United States?', 'Unfortunately, in moving to the United States, these scientists were forced to abandon much of their work and were unable to continue to conduct research on a large scale.']",9.060425162315369,6.2170000000000005,5.2599910290083285,0.0,5.0,0.5
91,"['what happened after the scientists were forced to abandon much of their work?', 'These factors along with the rise of behaviorism (described next) in the United States prevented principles of Gestalt psychology from being as influential in the United States as they had been in their native Germany (Thorne & Henley, 2005).']",9.61965024471283,5.404999999999999,5.83237668182518,0.0,12.0,1.0
92,"['What are some of the principles being studied today?', 'Despite these issues, several Gestalt principles are still very influential today.']",9.751912355422974,4.441,4.643856189774724,0.0,8.0,0.0
93,"['what happened in the late century?', 'Considering the human individual as a whole rather than as a sum of individually measured parts became an important foundation in humanistic theory late in the century.']",9.53307569026947,2.935,5.101345257520842,0.0,5.0,0.0
94,"['What other topics have been touched on?', 'The ideas of Gestalt have continued to influence research on sensation and perception.']",8.85107934474945,6.133,4.584962500721156,0.0,6.0,1.0
95,"['What is the study material about?', 'Structuralism, Freud, and the Gestalt psychologists were all concerned in one way or another with describing and understanding inner experience.']",8.886468410491943,4.136,5.0,0.0,5.0,1.0
96,"['what did some scientists want to study instead?', 'But other researchers had concerns that inner experience could be a legitimate subject of scientific inquiry and chose instead to exclusively study behavior, the objectively observable outcome of mental processes.']",8.918518424034119,2.681,5.426264754702098,0.0,7.0,1.0
97,"['Who was the Russian physiologist who conducted early work in the field of behavior?', 'Early work in the field of behavior was conducted by the Russian physiologist Ivan Pavlov (1849–1936).']",9.450030326843262,4.779,4.781036112553425,0.0,13.0,0.0
98,"['How was Pavlov able to determine conditioning?', 'Pavlov studied a form of learning behavior called a conditioned reflex, in which an animal or human produced a reflex (unconscious) response to a stimulus and, over time, was conditioned to produce the response to a different stimulus that the experimenter associated with the original stimulus.']",9.008765816688538,2.766,5.889680181354617,0.0,6.0,0.0
99,"['What was the reflex Pavlov worked with?', 'The reflex Pavlov worked with was salivation in response to the presence of food.']",9.520514607429504,8.620000000000001,4.403856189774722,0.0,6.0,1.0
100,"['What was the stimulus for salivation?', 'The salivation reflex could be elicited using a second stimulus, such as a specific sound, that was presented in association with the initial food stimulus several times.']",8.647553324699402,3.781,5.285402218862246,0.0,5.0,0.0
101,"['What was the result of conditioning?', 'Once the response to the second stimulus was “learned,” the food stimulus could be omitted.']",9.322242140769958,6.928,4.807354922057605,0.0,5.0,0.0
102,"['what did pavlov use conditioning for?', 'Pavlov’s “classical conditioning” is only one form of learning behavior studied by behaviorists.']",7.862773537635803,4.491,4.754887502163469,0.0,5.0,0.5
103,"['What time period is this from?', 'John B. Watson (1878–1958) was an influential American psychologist whose most famous work occurred during the early 20th century at Johns Hopkins University.']",-4.645698964595795,4.83,5.129283016944966,0.0,5.0,0.5
104,"['What was the psychology topic of the passage?', 'While Wundt and James were concerned with understanding conscious experience, Watson thought that the study of consciousness was flawed.']",9.331961870193481,5.777,5.0,0.0,7.0,0.0
105,"['what is interesting about Watson?', 'Because he believed that objective analysis of the mind was impossible, Watson preferred to focus directly on observable behavior and try to bring that behavior under control.']",9.199066162109375,3.832,5.209453365628952,0.0,4.0,1.0
106,"['what else did Watson contribute?', 'Watson was a major proponent of shifting the focus of psychology from the mind to behavior, and this approach of observing and controlling behavior came to be known as behaviorism.']",9.41204309463501,4.525,5.321928094887363,0.0,4.0,0.0
107,"['What was a major object of study by behaviorists?', 'A major object of study by behaviorists was learned behavior and its interaction with inborn qualities of the organism.']",9.683769941329956,4.881,4.687499999999999,0.0,8.0,1.0
108,"['Did animal studies play a part in the development of behaviorism?', 'Behaviorism commonly used animals in experiments under the assumption that what was learned using animal models could, to some degree, be applied to human behavior.']",9.503178596496582,2.783,5.39231742277876,0.0,10.0,0.0
109,"['What was the most common experiment?', 'Indeed, Tolman (1938) stated, “I believe that everything important in psychology (except … such matters as involve society and words) can be investigated in essence through the continued experimental and theoretical analysis of the determiners of rat behavior at a choice-point in a maze.”']",7.394161224365234,2.123,5.954196310386876,0.0,5.0,0.0
110,"['What dominated experimental psychology for several decades?', 'Behaviorism dominated experimental psychology for several decades, and its influence can still be felt today (Thorne & Henley, 2005).']",9.735994338989258,0.8029999999999999,4.7933451941915175,0.0,6.0,1.0
111,"['What methods was behaviorism responsible for establishing?', 'Behaviorism is largely responsible for establishing psychology as a scientific discipline through its objective methods and especially experimentation.']",9.697251915931702,-2.582,4.720049960644813,0.0,6.0,0.0
112,"['What is behaviorism used for?', 'In addition, it is used in behavioral and cognitive-behavioral therapy.']",9.599561095237732,3.848,4.321928094887362,0.0,4.0,0.5
113,"['What kind of environments are used in behavior modification?', 'Behavior modification is commonly used in classroom settings.']",9.845817685127258,2.055,4.297079327540664,0.0,8.0,0.0
114,"['What other types of influences do they have?', 'Behaviorism has also led to research on environmental influences on human behavior.']",9.294910430908203,3.595,4.584962500721156,0.0,7.0,1.0
115,"[""What is B. F. Skinner's occupation?"", 'B. F. Skinner (1904–1990) was an American psychologist.']",-7.419673204421997,5.590999999999999,4.201841232302569,0.0,6.0,1.0
116,"['What did Skinner do?', 'Like Watson, Skinner was a behaviorist, and he concentrated on how behavior was affected by its consequences.']",9.46552574634552,5.236,4.754887502163469,0.0,3.0,0.0
117,"['What did Skinner find?', 'Therefore, Skinner spoke of reinforcement and punishment as major factors in driving behavior.']",9.33196246623993,4.593,4.459431618637297,0.0,3.0,1.0
118,"['who was he working with?', 'As a part of his research, Skinner developed a chamber that allowed the careful study of the principles of modifying behavior through reinforcement and punishment.']",8.780744671821594,4.779,5.129283016944966,0.0,4.0,1.0
119,"['what is the skinner box?', 'This device, known as an operant conditioning chamber (or more familiarly, a Skinner box), has remained a crucial resource for researchers studying behavior (Thorne & Henley, 2005).']",9.442903995513916,5.574,5.459431618637298,0.0,4.0,0.5
120,"['What is the Skinner box?', 'The Skinner box is a chamber that isolates the subject from the external environment and has a behavior indicator such as a lever or a button.']",8.350542187690735,6.42,5.072140159802109,0.0,4.0,1.0
121,"['What does the box do?', 'When the animal pushes the button or lever, the box is able to deliver a positive reinforcement of the behavior (such as food) or a punishment (such as a noise).']",8.119416236877441,7.063,5.3230679822736615,0.0,4.0,0.5
122,"['What did Skinner’s focus on positive and negative reinforcement of learned behaviors have a lasting influence in psychology that has waned somewhat since the growth of research in cognitive psychology?', 'Skinner’s focus on positive and negative reinforcement of learned behaviors had a lasting influence in psychology that has waned somewhat since the growth of research in cognitive psychology.']",9.894559979438782,2.512,5.226212301176635,0.0,31.0,0.5
123,"['What is conditioned learning still used for?', 'Despite this, conditioned learning is still used in human behavioral modification (Greengrass, 2004).']",9.557620286941528,4.441,4.6644977792004605,0.0,6.0,1.0
124,"[""What is the first subject we'll study?"", 'During the early 20th century, American psychology was dominated by behaviorism and psychoanalysis.']",8.297020196914673,2.7489999999999997,4.7004397181410935,0.0,7.0,0.0
125,"['What were the problems with behaviorism?', 'However, some psychologists were uncomfortable with what they viewed as limited perspectives being so influential to the field.']",9.207976460456848,4.238,4.857980995127571,0.0,5.0,0.0
126,"['What were some of the criticisms of Freud?', 'They objected to the pessimism and determinism (all actions driven by the unconscious) of Freud.']",9.79751169681549,6.8260000000000005,4.789015477886192,0.0,7.0,0.0
127,"['What did they object to?', 'They also disliked the reductionism, or simplifying nature, of behaviorism.']",9.500892758369446,3.848,4.392317422778759,0.0,4.0,0.0
128,"['What is deterministic at its core?', 'Behaviorism is also deterministic at its core, because it sees human behavior as entirely determined by a combination of genetics and environment.']",9.590474367141724,2.343,4.862575937540272,0.0,5.0,1.0
129,"['What did some psychologists begin to form their own ideas that emphasized personal control, intentionality, and a true predisposition for “good” as important for our self-concept and our behavior?', 'Some psychologists began to form their own ideas that emphasized personal control, intentionality, and a true predisposition for “good” as important for our self-concept and our behavior.']",9.246968626976013,1.768,5.293345194191517,0.0,32.0,0.0
130,"['How did they get away with that?', 'Thus, humanism emerged.']",9.064050912857056,10.0,3.906890595608519,0.0,6.0,0.5
131,"['What is humanism?', 'Humanism is a perspective within psychology that emphasizes the potential for good that is innate to all humans.']",6.73061728477478,4.39,4.643856189774724,0.0,2.0,0.0
132,"['Who was the main humanist?', 'Two of the most well-known proponents of humanistic psychology are Abraham Maslow and Carl Rogers (O’Hara, n.d.).']",7.870975136756897,6.877,4.954196310386876,0.0,4.0,0.0
133,"['What is the importance of Maslow?', 'Abraham Maslow (1908–1970) was an American psychologist who is best known for proposing a hierarchy of human needs in motivating behavior.']",-5.295066237449646,4.931,5.044394119358453,0.0,5.0,0.0
134,"['What are the main concepts in this chapter?', 'Although this concept will be discussed in more detail in a later chapter, a brief overview will be provided here.']",9.758599400520325,7.419,4.983788058752394,0.0,7.0,0.0
135,"[""What is the basic concept of Maslow's theory?"", 'Maslow asserted that so long as basic needs necessary for survival were met (e.g., food, water, shelter), higher-level needs (e.g., social needs) would begin to motivate behavior.']",9.373772740364075,6.254,5.533077191053985,0.0,8.0,0.0
136,"['what are the highest level needs?', 'According to Maslow, the highest-level needs relate to self-actualization, a process by which we achieve our full potential.']",8.858620524406433,5.93,4.906890595608518,0.0,5.0,0.5
137,"['What are the major arguments made in this chapter?', 'Obviously, the focus on the positive aspects of human nature that are characteristic of the humanistic perspective is evident (Thorne & Henley, 2005).']",8.764458894729614,3.882,5.321928094887363,0.0,8.0,0.0
138,"['What is the focus on human nature?', 'Humanistic psychologists rejected, on principle, the research approach based on reductionist experimentation in the tradition of the physical and biological sciences, because it missed the “whole” human being.']",9.206660985946655,1.987,5.459431618637298,0.0,6.0,0.0
139,"['What other theories are mentioned?', 'Beginning with Maslow and Rogers, there was an insistence on a humanistic research program.']",9.434735178947449,5.337,4.584962500721156,0.0,4.0,0.5
140,"['What was the research program?', 'This program has been largely qualitative (not measurement-based), but there exist a number of quantitative research strains within humanistic psychology, including research on happiness, self-concept, meditation, and the outcomes of humanistic psychotherapy (Friedman, 2008).']",9.023128747940063,0.9380000000000001,5.727920454563198,0.0,4.0,0.0
141,"['who is carl rogers?', 'Carl Rogers (1902–1987) was also an American psychologist who, like Maslow, emphasized the potential for good that exists within all people.']",8.792307376861572,6.725,5.044394119358453,0.0,3.0,0.0
142,"['What is the name of the therapeutic technique that Rogers used?', 'Rogers used a therapeutic technique known as client-centered therapy in helping his clients deal with problematic issues that resulted in their seeking psychotherapy.']",9.613178372383118,4.576,5.14266435554885,0.0,10.0,1.0
