,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,Q_A_eval
14,"['Teacher: Why do we use the words ethics and morals interchangeably in this book, even though some philosophers distinguish between them?', 'For this reason, we use the words ethics and morals interchangeably in this book, though some philosophers distinguish between them.']",9.897689819335938,6.759,4.961648619625413,0.0,22.0,1.0
15,"['Teacher: How does the book view the terms ""ethical person"" and ""moral person""?', 'We hold that “an ethical person” conveys the same sense as “a moral person,” and we do not regard religious belief as a requirement for acting ethically in business and the professions.']",9.68034029006958,5.71,5.780948134107604,0.0,17.0,0.5
16,"['Teacher: How does the book suggest that we should treat others in terms of ethical behavior, regardless of religious beliefs?', 'Because we are all humans and in the same world, we should extend the same behavior to all.']",9.671590328216553,6.911,5.402964207440786,0.0,21.0,0.0
17,"['Teacher: How does treating others with ethical behavior benefit us as business leaders?', 'It is the right way to behave, but it also burnishes our own professional reputation as business leaders of integrity.']",9.761841297149658,3.781,5.182838116298144,0.0,13.0,1.0
18,"['Teacher: According to the passage, what does integrity refer to?', 'Integrity—that is, unity between what we say and what we do—is a highly valued trait.']",9.868897199630737,6.725,4.937499999999999,0.0,11.0,0.0
19,"['Teacher: How does the passage describe integrity beyond consistency of character?', 'But it is more than just consistency of character.']",9.364275932312012,4.441,4.483856189774723,0.0,11.0,0.0
20,"['Teacher: How does acting with integrity go beyond consistency of character and adherence to a code of ethics?', 'Acting with integrity means we adhere strongly to a code of ethics, so it implies trustworthiness and incorruptibility.']",9.779115319252014,4.475,5.154222184683521,0.0,18.0,0.0
21,"[""Teacher: Can you provide an example of how acting with integrity can be demonstrated in one's interactions with others?"", 'Being a professional of integrity means consistently striving to be the best person you can be in all your interactions with others.']",9.82690691947937,4.221,5.426929277209552,0.0,20.0,1.0
22,"[""Teacher: How does acting with integrity extend beyond one's personal beliefs and values?"", 'It means you practice what you preach, walk the talk, and do what you believe is right based upon reason.']",9.749301671981812,7.165000000000001,5.308771516813207,0.0,14.0,0.5
23,"['Teacher: Why is integrity considered a critical factor in allowing business and society to function properly?', 'Integrity in business brings many advantages, not the least of which is that it is a critical factor in allowing business and society to function properly.']",9.59727168083191,3.3240000000000003,5.168295834054491,0.0,16.0,0.0
24,"['Teacher: What are some characteristics that successful corporate leaders and the companies they represent would engage in to take pride in their enterprise?', 'Successful corporate leaders and the companies they represent will take pride in their enterprise if they engage in business with honesty and fair play.']",9.518998265266418,3.9159999999999995,5.27736279506417,0.0,23.0,1.0
25,"['Teacher: How does treating customers, clients, employees, and all those affected by a firm with dignity and respect contribute to the ethical behavior of successful corporate leaders and the companies they represent?', 'To treat customers, clients, employees, and all those affected by a firm with dignity and respect is ethical.']",8.941102623939514,3.7640000000000002,5.406147173628459,0.0,35.0,1.0
26,"['Teacher: How does engaging in laudable business practices serve the long-term interests of corporations?', 'In addition, laudable business practices serve the long-term interests of corporations.']",9.728322625160217,4.186999999999999,4.438067278128812,0.0,14.0,0.0
27,"['What is the importance of a business being perceived as caring about the community it serves?', 'Because customers, clients, employees, and society at large will much more willingly patronize a business and work hard on its behalf if that business is perceived as caring about the community it serves.']",9.584128856658936,4.661,5.521640636343319,0.0,15.0,1.0
28,"['What are some examples of actions or behaviors that would contribute to a business having a track record of honest business practices?', 'One whose track record gives evidence of honest business practice.']",9.893336296081543,6.37,5.003258334775646,0.0,21.0,0.0
29,"['Teacher: How do people often perceive legal compliance in relation to ethical compliance?', 'Many people confuse legal and ethical compliance.']",9.505770802497864,2.7489999999999997,4.563856189774724,0.0,13.0,1.0
30,"['Teacher: Can you explain why legal and ethical compliance are often confused by many people?', 'They are, however, totally different and call for different standards of behavior.']",9.518821239471436,4.085,5.087462841250341,0.0,15.0,0.5
31,"['Teacher: Why is it important to understand that legal compliance and ethical compliance are not interchangeable?', 'The concepts are not interchangeable in any sense of the word.']",9.23949420452118,4.931,4.874999999999998,0.0,16.0,0.0
32,"['Teacher: What role does the law play in establishing and maintaining a functioning society, according to the passage?', 'The law is needed to establish and maintain a functioning society.']",9.770805835723877,4.83,5.0149973026592525,0.0,19.0,0.0
33,"['Teacher: What are the consequences of not having laws in place to establish and maintain a functioning society?', 'Without it, our society would be in chaos.']",9.50490415096283,6.6739999999999995,5.0,0.0,18.0,0.0
34,"['What are some examples of legal standards that people must comply with?', 'Compliance with these legal standards is strictly mandatory:']",9.880834817886353,5.287,4.501629167387825,0.0,11.0,0.0
35,"['Teacher: Can you provide some examples of legal standards that people must comply with, as mentioned in the passage?', 'If we violate these standards, we are subject to punishment as established by the law.']",9.853061437606812,6.268,5.357552004618084,0.0,20.0,0.0
36,"['What does compliance in terms of business ethics generally refer to?', 'Therefore, compliance in terms of business ethics generally refers to the extent to which a company conducts its business operations in accordance with applicable regulations, statutes, and laws.']",9.518527388572693,3.476,5.2626923908396215,0.0,10.0,0.0
37,"['What does compliance in terms of business ethics go beyond?', 'Yet this represents only a baseline minimum.']",9.234046936035156,6.285,4.392317422778759,0.0,9.0,0.0
38,"['What does ethical observance build on and reveal in terms of business ethics?', 'Ethical observance builds on this baseline and reveals the principles of an individual business leader or a specific organization.']",9.79271948337555,3.832,5.169925001442313,0.0,12.0,0.0
39,"['What are some examples of ethical acts in the context of business ethics?', 'Ethical acts are generally considered voluntary and personal—often based on our perception of or stand on right and wrong.']",9.847506880760193,5.524,5.169925001442313,0.0,12.0,1.0
40,"['Teacher: Can you think of any examples of other professions that also have traditional codes of ethics?', 'Some professions, such as medicine and the law, have traditional codes of ethics.']",9.580579400062561,6.470999999999999,4.9932371494127334,0.0,17.0,0.5
41,"['Teacher: Can you provide a specific example of a traditional code of ethics in the field of law?', 'The Hippocratic Oath, for example, is embraced by most professionals in health care today as an appropriate standard always owed to patients by physicians, nurses, and others in the field.']",9.750925302505493,4.712,5.76271457556825,0.0,18.0,0.5
42,"['Teacher: How does the Hippocratic Oath demonstrate the principle of acting with integrity in the field of medicine?', 'This obligation traces its lineage to ancient Greece and the physician Hippocrates.']",9.766186475753784,6.470999999999999,5.129283016944966,0.0,18.0,0.5
43,"['What are some possible consequences for businesses when they do not have a mutually shared standard of ethics?', 'Business is different in not having a mutually shared standard of ethics.']",9.877567887306213,5.625,4.7933451941915175,0.0,17.0,1.0
44,"['Teacher: How can the adoption of codes of conduct and mission statements help businesses in terms of ethics?', 'This is changing, however, as evidenced by the array of codes of conduct and mission statements many companies have adopted over the past century.']",9.483433365821838,5.862,5.369811884931535,0.0,18.0,0.0
45,"['Teacher: How can the adoption of codes of conduct and mission statements in businesses contribute to the development of a universally accepted code of ethics in the field?', 'These have many points in common, and their shared content may eventually produce a code universally claimed by business practitioners.']",9.088144898414612,4.712,5.75488750216347,0.0,28.0,0.0
46,"['Teacher: How does a commitment to treat customers, clients, employees, and others with honesty and integrity contribute to the development of a universally accepted code of ethics in the field of business?', 'Essentially, a commitment to treat with honesty and integrity customers, clients, employees, and others affiliated with a business.']",9.517829418182373,2.918,5.534841471677197,0.0,35.0,1.0
47,"['Teacher: What is the usual relationship between the law and tradition and precedence?', 'The law is typically indebted to tradition and precedence, and compelling reasons are needed to support any change.']",9.643385410308838,4.728,5.101345257520842,0.0,13.0,1.0
48,"['Teacher: What role does ethical reasoning play in reflecting changes in consciousness for individuals and society?', 'Ethical reasoning often is more topical and reflects the changes in consciousness that individuals and society undergo.']",9.508084654808044,2.089,5.037401197654112,0.0,16.0,0.5
49,"['Teacher: How does ethical thought influence changes in the law?', 'Often, ethical thought precedes and sets the stage for changes in the law.']",9.741707444190979,7.672,4.582118926162055,0.0,10.0,1.0
50,"['Teacher: Why is meeting the mandatory standards of the law not sufficient for behaving ethically?', 'Behaving ethically requires that we meet the mandatory standards of the law, but that is not enough.']",9.835639595985413,4.678,4.984769618706744,0.0,15.0,0.0
51,"['Teacher: What is the difference between meeting the mandatory standards of the law and behaving ethically?', 'For example, an action may be legal that we personally consider unacceptable.']",9.77260947227478,3.189,5.087462841250341,0.0,16.0,0.5
52,"['Teacher: Why is it important for companies to go above and beyond the basic mandatory requirements of the law when considering their stakeholders and doing what is right?', 'Companies today need to be focused not only on complying with the letter of the law but also on going above and beyond that basic mandatory requirement to consider their stakeholders and do what is right.']",9.532975554466248,3.9,5.8476548915607784,0.0,28.0,1.0
53,"['Teacher: How can we determine the relationship between ends, means, and character in business?', 'Philosophy and science help us answer this question.']",9.730032682418823,5.1850000000000005,4.857980995127571,0.0,16.0,0.5
54,"['What are the three different perspectives from philosophy that help us assess ethical decisions in business?', 'From philosophy, three different perspectives help us assess whether our decisions are ethical on the basis of reason.']",9.601142406463623,3.7299999999999995,5.0802740137340425,0.0,15.0,0.0
55,"['What are some examples of normative ethical theories that focus on how people ought to behave in business?', 'These perspectives are called normative ethical theories and focus on how people ought to behave; we discuss them in this chapter and in later chapters.']",9.928755164146423,4.965,5.251629167387823,0.0,17.0,0.0
56,"['What is the main focus of descriptive ethical theories in business?', 'In contrast, descriptive ethical theories are based on scientific evidence, primarily in the field of psychology, and describe how people tend to behave within a particular context; however, they are not the subject of this book.']",9.629104733467102,3.07,5.7359263506290326,0.0,10.0,0.0
57,"['Teacher: What is the first normative approach in evaluating whether a decision is ethical?', 'The first normative approach is to examine the ends, or consequences, a decision produces in order to evaluate whether those ends are ethical.']",9.368225336074829,4.424,5.3230679822736615,0.0,14.0,0.0
58,"['Teacher: Can you explain the difference between utilitarianism, teleology, and consequentialism in evaluating the ends or consequences of an ethical decision?', 'Variations on this approach include utilitarianism, teleology, and consequentialism.']",9.799022674560547,-1.144,5.028991962451991,0.0,23.0,1.0
59,"['Teacher: How does utilitarianism define an ethical action in terms of its consequences?', 'For example, utilitarianism suggests that an ethical action is one whose consequence achieves the greatest good for the greatest number of people.']",9.564685821533203,3.679,5.21121054120345,0.0,13.0,1.0
60,"['Teacher: What is the key question that utilitarianism encourages us to ask when making an ethical decision?', 'So if we want to make an ethical decision, we should ask ourselves who is helped and who is harmed by it.']",9.906361103057861,6.014,5.358519762996342,0.0,17.0,1.0
61,"['Teacher: What is the potential drawback of focusing solely on consequences when using the utilitarianism approach to evaluate ethical decisions?', 'Focusing on consequences in this way generally does not require us to take into account the means of achieving that particular end, however.']",9.892507791519165,2.427,5.5738935175845965,0.0,20.0,0.0
62,"['Teacher: What is the second normative theory about what constitutes ethical conduct, considering the potential drawback of focusing solely on consequences?', 'That fact leads us to the second normative theory about what constitutes ethical conduct.']",9.81935977935791,2.8329999999999997,4.96730810217906,0.0,22.0,0.5
63,"['Teacher: What does the second approach in examining business decisions focus on?', 'The second approach does examine the means, or actions, we use to carry out a business decision.']",9.550175666809082,4.83,5.114369445886758,0.0,12.0,0.0
64,"['What is deontology and how does it relate to the second approach in examining business decisions?', 'An example of this approach is deontology, which essentially suggests that it is the means that lend nobility to the ends.']",9.694398641586304,4.424,5.297079327540667,0.0,15.0,0.0
65,"['What is the significance of deontology in examining business decisions?', 'Deontology contends that each of us owes certain duties to others (deon is a Greek word for duty or obligation) and that certain universal rules apply to every situation and bind us to these duties.']",9.282548427581787,3.1719999999999997,5.672425341971495,0.0,9.0,0.0
66,"['What does deontology suggest about the ethicality of our actions in business decisions?', 'In this view, whether our actions are ethical depends only on whether we adhere to these rules.']",9.724204540252686,5.625,5.072140159802109,0.0,12.0,1.0
67,"['What is the primary determinant of ethical conduct according to deontology?', 'Thus, the means we use is the primary determinant of ethical conduct.']",9.781737327575684,2.596,4.378783493486177,0.0,10.0,1.0
68,"['Who is the philosopher most closely associated with deontology?', 'The thinker most closely associated with deontology is the eighteenth-century German philosopher Immanuel Kant.']",9.804615378379822,0.9039999999999999,4.3845171317931,0.0,8.0,1.0
69,"['Teacher: According to the passage, what does virtue theory primarily emphasize in the context of business decision-making?', 'The third normative approach, typically called virtue theory, focuses on the character of the decision-maker—a character that reflects the training we receive growing up.']",9.712207913398743,1.6829999999999998,5.5738935175845965,0.0,18.0,0.0
70,"[""Teacher: How does virtue theory connect a person's character to their ethical analysis of a decision in the context of business decision-making?"", 'In this view, our ethical analysis of a decision is intimately connected with the person we choose to be.']",9.527257084846497,3.375,5.41829583405449,0.0,23.0,1.0
71,"[""Teacher: How does the development of habits relate to the formation of a person's character in the context of business decision-making, according to the passage?"", 'It is through the development of habits, the routine actions in which we choose to engage, that we are able to create a character of integrity and make ethical decisions.']",9.602439999580383,4.356,5.875000000000001,0.0,27.0,0.0
72,"['Teacher: How do the actions we choose to engage in shape our character over time, as explained in the passage about ends, means, and character in business?', 'Put differently, if a two-year-old is taught to take care of and return borrowed toys even though this runs contrary to every instinct they have, they may continue to perfect their ethical behavior so that at age forty, they can be counted on to safeguard the tens of millions of dollars investors have entrusted to their care in brokerages.']",9.766234755516052,4.475,6.579294285486099,0.0,30.0,0.0
73,"['Teacher: What philosophical tradition does virtue theory have its roots in?', 'Virtue theory has its roots in the Greek philosophical tradition, whose followers sought to learn how to live a flourishing life through study, teaching, and practice.']",9.567369222640991,5.2700000000000005,5.358519762996342,0.0,11.0,0.5
74,"['What are the cardinal virtues that were emphasized in the Greek philosophical tradition?', 'The cardinal virtues to be practiced were courage, self-control, justice, and wisdom.']",9.870843291282654,5.879,4.937499999999999,0.0,12.0,1.0
75,"['Teacher: Who can be considered as a role model for practicing the cardinal virtues in the Greek philosophical tradition?', 'Socrates was often cited as a sage and a role model, whose conduct in life was held in high regard.']",9.72628116607666,6.014,5.358519762996342,0.0,19.0,1.0
76,"['Teacher: What was the perspective of some management theorists regarding the ethical behavior of conscientious managers in a for-profit setting decades ago?', 'Decades ago, some management theorists argued that a conscientious manager in a for-profit setting acts ethically by emphasizing solely the maximization of earnings.']",9.766137599945068,1.48,5.476346910598946,0.0,22.0,1.0
77,"['Teacher: How has the perspective on ethical behavior of conscientious managers in a for-profit setting changed over time, according to most commentators?', 'Today, most commentators contend that ethical business leadership is grounded in doing right by all stakeholders directly affected by a firm’s operations, including, but not limited to, stockholders, or those who own shares of the company’s stock.']",9.495254158973694,2.461,6.155399311574896,0.0,23.0,1.0
78,"['Teacher: How would you summarize the current perspective on ethical behavior of conscientious managers in a for-profit setting, based on the passage?', 'That is, business leaders do right when they give thought to what is best for all who have a stake in their companies.']",9.79972243309021,5.71,5.7004397181410935,0.0,23.0,0.0
79,"['Teacher: According to the passage, what is the correlation between ethical behavior of conscientious managers and material success in the long run?', 'Not only that, firms actually reap greater material success when they take such an approach, especially over the long run.']",9.803718328475952,3.3240000000000003,5.523856189774724,0.0,23.0,1.0
80,"['Teacher: According to Milton Friedman, what did he believe was the primary responsibility of a business?', 'Nobel Prize–winning economist Milton Friedman stated in a now-famous New York Times Magazine article in 1970 that the only “social responsibility of a business is to increase its profits.”2']",8.868311047554016,3.1719999999999997,5.576977058336784,0.0,17.0,0.0
81,"['Teacher: How did the concept of the primary responsibility of a business, as stated by Milton Friedman, impact the field of business and business school education?', 'This concept took hold in business and even in business school education.']",9.260556101799011,4.372999999999999,5.314075318551898,0.0,28.0,0.0
82,"['Teacher: How can managers balance the pursuit of profitability with understanding the context of their business and adding positive value to the world?', 'However, although it is certainly permissible and even desirable for a company to pursue profitability as a goal, managers must also have an understanding of the context within which their business operates and of how the wealth they create can add positive value to the world.']",9.81690227985382,2.8,6.090032776601478,0.0,23.0,0.0
83,"['Teacher: What role does society play in the context within which managers operate and pursue profitability?', 'The context within which they act is society, which permits and facilitates a firm’s existence.']",9.84219491481781,4.728,5.182838116298144,0.0,16.0,1.0
84,"['Teacher: How would you define the concept of a social contract as it relates to business profitability and success in the long term?', 'Thus, a company enters a social contract with society as whole, an implicit agreement among all members to cooperate for social benefits.']",9.69439685344696,4.864,5.623516641218016,0.0,23.0,1.0
85,"['What is the significance of a company acknowledging the impact of its operations on society while pursuing stockholder profit?', 'Even as a company pursues the maximizing of stockholder profit, it must also acknowledge that all of society will be affected to some extent by its operations.']",9.855253100395203,3.121,5.554778283147965,0.0,18.0,1.0
86,"['How does a company fulfill its reciprocal obligation to society, even if society members are not stockholders?', 'In return for society’s permission to incorporate and engage in business, a company owes a reciprocal obligation to do what is best for as many of society’s members as possible, regardless of whether they are stockholders.']",9.568428993225098,2.766,5.843750000000001,0.0,17.0,0.5
87,"[""What are some ways in which a company can fulfill its obligation to do what is best for as many of society's members as possible, regardless of whether they are stockholders?"", 'Therefore, when applied specifically to a business, the social contract implies that a company gives back to the society that permits it to exist, benefiting the community at the same time it enriches itself.']",9.593360424041748,3.849,6.182426338601923,0.0,32.0,0.0
88,"['Teacher: What is the requirement for managers with regard to the time frame for obtaining profits when adopting a more nuanced view of profitability and success in the long term?', 'In addition to taking this more nuanced view of profits, managers must also use a different time frame for obtaining them.']",9.88266408443451,5.404999999999999,5.622363698375269,0.0,30.0,1.0
89,"['What are some effects that managers fail to take into account when adopting a short-term perspective on profitability?', 'Wall Street’s focus on periodic (i.e., quarterly and annual) earnings has led many managers to adopt a short-term perspective, which fails to take into account effects that require a longer time to develop.']",9.701902270317078,5.422,5.734016026087475,0.0,17.0,1.0
90,"['What are some examples of effects that require a longer time to develop when considering profitability and success?', 'For example, charitable donations in the form of corporate assets or employees’ volunteered time may not show a return on investment until a sustained effort has been maintained for years.']",9.23062801361084,3.8659999999999997,5.75488750216347,0.0,17.0,0.0
91,"['What is the significance of adopting a more balanced, long-term perspective on profit maximization?', 'A long-term perspective is a more balanced view of profit maximization that recognizes that the impacts of a business decision may not manifest for a longer time.']",8.573020100593567,5.067,5.349648912578752,0.0,14.0,0.0
92,"['Teacher: Can you describe the key business practices that Toyota implemented when it initially introduced its vehicles for sale in the United States in 1957?', 'As an example, consider the business practices of Toyota when it first introduced its vehicles for sale in the United States in 1957.']",9.87608551979065,4.712,5.3104430577190245,0.0,25.0,0.0
93,"['Teacher: What were the two business purposes that Toyota aimed to accomplish by selling its cars at a slight loss in the United States in 1957?', 'For many years, Toyota was content to sell its cars at a slight loss because it was accomplishing two business purposes:']",9.232399463653564,6.454000000000001,5.463769511166972,0.0,26.0,0.0
94,"['Teacher: How did selling cars at a slight loss help Toyota establish a long-term relationship of trust with its U.S. customers?', 'It was establishing a long-term relationship of trust with those who eventually would become its loyal U.S. customers, and it was attempting to disabuse U.S. consumers of their belief that items made in Japan were cheap and unreliable.']",9.769264459609985,6.491,5.83775242841307,0.0,21.0,0.0
95,"['Teacher: How did Toyota\'s operational philosophy, ""The Toyota Way,"" contribute to the company\'s ability to achieve its long-term business goals during its initial introduction of vehicles in the United States in 1957?', 'The company accomplished both goals by patiently playing its long game, a key aspect of its operational philosophy, “The Toyota Way,” which includes a specific emphasis on long-term business goals, even at the expense of short-term profit.']",9.34594988822937,2.8,6.263474057027677,0.0,38.0,1.0
96,"['What is one key aspect of Toyota\'s operational philosophy, ""The Toyota Way"", that prioritizes long-term business goals over short-term profit?', '4']",5.493417978286743,4.17,4.857980995127571,0.0,24.0,0.0
97,"['Teacher: Can you explain some of the factors that contribute to profitability and success, such as treating customers and employees fairly and engaging in business honestly?', 'Many factors contribute, including a reputation for treating customers and employees fairly and for engaging in business honestly.']",9.564540386199951,3.222,5.358699851775417,0.0,27.0,1.0
98,"['What are some potential outcomes for companies that act in a fair and honest manner towards customers and employees?', 'Companies that act in this way may emerge from any industry or country.']",9.895949959754944,6.37,5.058813890331201,0.0,18.0,1.0
99,"['What are some examples of companies that have achieved profitability and success by treating customers and employees fairly and engaging in business honestly?', 'Examples include Fluor, the large U.S. engineering and design firm; illycaffè, the Italian food and beverage purveyor; Marriott, the giant U.S. hotelier; and Nokia, the Finnish telecommunications retailer.']",9.54875111579895,4.156000000000001,5.825164052322359,0.0,22.0,0.0
100,"['What advantage do companies gain when they are known for their ethical business practices?', 'The upshot is that when consumers are looking for an industry leader to patronize and would-be employees are seeking a firm to join, companies committed to ethical business practices are often the first to come to mind.']",9.64880108833313,5.404999999999999,5.7359263506290326,0.0,13.0,0.5
101,"['Teacher: How would you summarize the relationship between being ethical and good business according to the passage?', 'Simply put, being ethical is simply good business.']",9.673104882240295,4.186999999999999,4.82516405232236,0.0,17.0,0.5
102,"['Teacher: Can you explain some of the reasons why a business can be profitable, as mentioned in the passage?', 'A business is profitable for many reasons, including expert management teams, focused and happy employees, and worthwhile products and services that meet consumer demand.']",9.342842698097229,4.965,5.7004397181410935,0.0,20.0,1.0
103,"['Teacher: What is one more reason mentioned in the passage for a business to be profitable, apart from having expert management teams, focused and happy employees, and meeting consumer demand with worthwhile products and services?', 'One more and very important reason is that they maintain a company philosophy and mission to do good for others.']",9.712403416633606,4.356,5.97727992349992,0.0,38.0,0.0
104,"['Teacher: What correlation has been observed between the profit margin of companies and their reputation for admiration, year after year?', 'Year after year, the nation’s most admired companies are also among those that had the highest profit margins.']",9.662699699401855,4.372999999999999,5.512035660188275,0.0,21.0,1.0
105,"[""Teacher: How does going green, funding charities, and taking a personal interest in employee happiness levels contribute to a company's profitability?"", 'Going green, funding charities, and taking a personal interest in employee happiness levels adds to the bottom line!']",9.743176698684692,2.63,5.084097599217249,0.0,24.0,1.0
106,"['Teacher: Why do consumers prefer to use companies that demonstrate care for others and the environment?', 'Consumers want to use companies that care for others and our environment.']",9.711467027664185,5.727,4.680757755722089,0.0,16.0,0.0
107,"['Teacher: What can be inferred about the long-term success of unethical companies based on the bankruptcies that occurred in 2008 and 2009?', 'During the years 2008 and 2009, many unethical companies went bankrupt.']",9.446591138839722,6.319,5.131556065016094,0.0,22.0,0.0
108,"['Teacher: What strategies or practices do successful companies employ to avoid the ""quick buck,"" risky and unethical investments, and other unethical business practices?', 'However, those companies that avoided the “quick buck,” risky and unethical investments, and other unethical business practices often flourished.']",9.379570484161377,2.478,5.4144977792004605,0.0,27.0,0.5
109,"['What impact can consumer feedback on social media sites have on the prospects of an unethical company?', 'If nothing else, consumer feedback on social media sites such as Yelp and Facebook can damage an unethical company’s prospects.']",9.685122966766357,5.2700000000000005,5.14124980045548,0.0,16.0,1.0
110,"['Teacher: Can you provide an example of a group that could be considered stakeholders of a business?', 'Earlier in this chapter, we explained that stakeholders are all the individuals and groups affected by a business’s decisions.']",9.644202589988708,4.475,5.3685225277282065,0.0,17.0,1.0
111,"['Teacher: Good job explaining what stakeholders are. Now, can you explain the role of stockholders in a corporation?', 'Among these stakeholders are stockholders (or shareholders), individuals and institutions that own stock (or shares) in a corporation.']",9.788760542869568,4.238,5.41829583405449,0.0,20.0,0.0
112,"['Teacher: Why is understanding the impact of a business decision on stockholders and various stakeholders important for the ethical conduct of business?', 'Understanding the impact of a business decision on the stockholder and various other stakeholders is critical to the ethical conduct of business.']",9.695304036140442,2.377,5.1657302522784745,0.0,22.0,0.0
113,"['Teacher: How does prioritizing the claims of various stakeholders in a company relate to ethical conduct?', 'Indeed, prioritizing the claims of various stakeholders in the company is one of the most challenging tasks business professionals face.']",9.786848425865173,2.783,5.106603137064473,0.0,16.0,0.0
114,"['Teacher: Why is it important for business professionals to consider the impact on all stakeholders when making decisions?', 'Considering only stockholders can often result in unethical decisions; the impact on all stakeholders must be considered and rationally assessed.']",9.391033053398132,1.8350000000000002,5.277613436819116,0.0,18.0,0.0
115,"['Teacher: Why do managers sometimes focus predominantly on stockholders, especially those holding the largest number of shares?', 'Managers do sometimes focus predominantly on stockholders, especially those holding the largest number of shares, because these powerful individuals and groups can influence whether managers keep their jobs or are dismissed (e.g., when they are held accountable for the company’s missing projected profit goals).']",9.667429327964783,3.3950000000000005,5.8581020142776,0.0,18.0,0.5
116,"['Teacher: What is one reason why managers tend to prioritize stockholders, particularly those with a significant number of shares?', 'And many believe the sole purpose of a business is, in fact, to maximize stockholders’ short-term profits.']",9.697397351264954,4.475,5.491853096329675,0.0,20.0,1.0
117,"['Teacher: Why is considering only stockholders and short-term impacts on them considered one of the most common errors business managers make?', 'However, considering only stockholders and short-term impacts on them is one of the most common errors business managers make.']",9.881188869476318,4.272,4.871388043013534,0.0,21.0,0.0
118,"['Teacher: Why is it often in the long-term interests of a business to take into account a broad array of stakeholders and consider the long-term and short-term consequences of their actions?', 'It is often in the long-term interests of a business not to accommodate stockowners alone but rather to take into account a broad array of stakeholders and the long-term and short-term consequences for a course of action.']",9.665483236312866,4.543,5.58708483285262,0.0,31.0,0.5
119,"['Teacher: What does the strategy you mentioned involve for considering all your stakeholders in practice?', 'Here is a simple strategy for considering all your stakeholders in practice.']",9.293758869171143,4.931,4.625,0.0,15.0,0.0
