,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
72,"['How does this apply to business?', 'Put differently, if a two-year-old is taught to take care of and return borrowed toys even though this runs contrary to every instinct they have, they may continue to perfect their ethical behavior so that at age forty, they can be counted on to safeguard the tens of millions of dollars investors have entrusted to their care in brokerages.']",7.910081148147583,5.5409999999999995,6.142147223664539,0.0,5.0,0.0075710523,0.0
73,"['What is Virtue Theory?', 'Virtue theory has its roots in the Greek philosophical tradition, whose followers sought to learn how to live a flourishing life through study, teaching, and practice.']",9.322901368141174,6.470999999999999,5.209453365628952,0.0,3.0,0.012754552,0.0
74,"['What were the four cardinal virtues?', 'The cardinal virtues to be practiced were courage, self-control, justice, and wisdom.']",9.547824263572693,7.08,4.563856189774724,0.0,5.0,0.008356431,1.0
75,"[""What is Socrates's role in the passage?"", 'Socrates was often cited as a sage and a role model, whose conduct in life was held in high regard.']",9.725052118301392,8.315000000000001,5.044394119358453,0.0,7.0,0.012440401,1.0
76,"['What is the definition of profitability?', 'Decades ago, some management theorists argued that a conscientious manager in a for-profit setting acts ethically by emphasizing solely the maximization of earnings.']",9.124736189842224,2.2920000000000003,5.087462841250341,0.0,5.0,0.008105109,0.0
77,"['Who else should be a part of the profitability discussion?', 'Today, most commentators contend that ethical business leadership is grounded in doing right by all stakeholders directly affected by a firm’s operations, including, but not limited to, stockholders, or those who own shares of the company’s stock.']",7.436205744743347,3.9159999999999995,5.840223928941851,0.0,9.0,0.010806813,0.0
78,"['What can you tell me about the stakeholder concept?', 'That is, business leaders do right when they give thought to what is best for all who have a stake in their companies.']",9.568011164665222,8.908,5.209453365628952,0.0,8.0,0.01017851,0.0
79,"['Are there any benefits from doing that?', 'Not only that, firms actually reap greater material success when they take such an approach, especially over the long run.']",8.673180341720581,5.777,5.044394119358453,0.0,6.0,0.01218908,1.0
80,"['What did Milton Friedman think the only social responsibility of business is to increase its profits?', 'Nobel Prize–winning economist Milton Friedman stated in a now-famous New York Times Magazine article in 1970 that the only “social responsibility of a business is to increase its profits.”2']",9.731538891792297,3.1719999999999997,5.358699851775417,0.0,15.0,0.011812098,0.0
81,"['What was the impact of this statement?', 'This concept took hold in business and even in business school education.']",9.312415719032288,7.875,4.436605434317882,0.0,6.0,0.008419261,0.0
82,"['Why is this wrong?', 'However, although it is certainly permissible and even desirable for a company to pursue profitability as a goal, managers must also have an understanding of the context within which their business operates and of how the wealth they create can add positive value to the world.']",8.357014656066895,4.61,5.807354922057605,0.0,3.0,0.026145924,0.0
83,"['What is the context of a company?', 'The context within which they act is society, which permits and facilitates a firm’s existence.']",9.658294916152954,6.031000000000001,4.857980995127571,0.0,6.0,0.0072254855,1.0
84,"['What is the social contract?', 'Thus, a company enters a social contract with society as whole, an implicit agreement among all members to cooperate for social benefits.']",9.47729229927063,4.931,4.983788058752394,0.0,4.0,0.009613037,1.0
85,"['What happens to the company as a result of this social contract?', 'Even as a company pursues the maximizing of stockholder profit, it must also acknowledge that all of society will be affected to some extent by its operations.']",9.827508330345154,4.322,5.413977073182752,0.0,11.0,0.010429831,0.5
86,"['What does the social contract mean for the society as a whole?', 'In return for society’s permission to incorporate and engage in business, a company owes a reciprocal obligation to do what is best for as many of society’s members as possible, regardless of whether they are stockholders.']",9.432076811790466,4.712,5.789015477886193,0.0,11.0,0.011874928,0.0
87,"['What happens after that obligation is fulfilled?', 'Therefore, when applied specifically to a business, the social contract implies that a company gives back to the society that permits it to exist, benefiting the community at the same time it enriches itself.']",9.199326634407043,4.221,5.584962500721157,0.0,6.0,0.009487377,0.5
88,"['What is the content about?', 'In addition to taking this more nuanced view of profits, managers must also use a different time frame for obtaining them.']",9.447956681251526,6.6739999999999995,4.954196310386876,0.0,4.0,0.014011159,1.0
89,"['What is the short-term time frame?', 'Wall Street’s focus on periodic (i.e., quarterly and annual) earnings has led many managers to adopt a short-term perspective, which fails to take into account effects that require a longer time to develop.']",9.347710609436035,6.6739999999999995,5.614709844115209,0.0,5.0,0.01005285,0.5
90,"['What is an example of this?', 'For example, charitable donations in the form of corporate assets or employees’ volunteered time may not show a return on investment until a sustained effort has been maintained for years.']",8.58914852142334,5.321,5.39231742277876,0.0,5.0,0.010492661,1.0
91,"['What does a long-term perspective recognize?', 'A long-term perspective is a more balanced view of profit maximization that recognizes that the impacts of a business decision may not manifest for a longer time.']",8.610477447509766,5.473,5.1553993115748975,0.0,5.0,0.008670582,0.0
92,"['What was your favorite aspect of the study material?', 'As an example, consider the business practices of Toyota when it first introduced its vehicles for sale in the United States in 1957.']",9.210863709449768,6.37,5.209453365628952,0.0,8.0,0.011183795,1.0
93,"['What was the example used to show how Toyota was content to sell its cars at a slight loss?', 'For many years, Toyota was content to sell its cars at a slight loss because it was accomplishing two business purposes:']",8.806885480880737,7.656000000000001,5.04740865188523,0.0,18.0,0.006377276,0.0
94,"['What was it doing that lowered the price?', 'It was establishing a long-term relationship of trust with those who eventually would become its loyal U.S. customers, and it was attempting to disabuse U.S. consumers of their belief that items made in Japan were cheap and unreliable.']",8.991749286651611,6.8260000000000005,5.672425341971495,0.0,7.0,0.008544922,0.0
95,"['How did the company accomplish both goals?', 'The company accomplished both goals by patiently playing its long game, a key aspect of its operational philosophy, “The Toyota Way,” which includes a specific emphasis on long-term business goals, even at the expense of short-term profit.']",9.021934270858765,4.915,5.717850465126433,0.0,6.0,0.00823077,0.5
96,"['What is the most important factor to profitability?', 'Many factors contribute, including a reputation for treating customers and employees fairly and for engaging in business honestly.']",9.726650714874268,3.29,4.954196310386876,0.0,7.0,0.008010864,0.0
97,"['What do you mean by this?', 'Companies that act in this way may emerge from any industry or country.']",9.389420747756958,8.721,4.523561956057013,0.0,5.0,0.014576632,0.5
98,"['What are some examples of companies that act this way?', 'Examples include Fluor, the large U.S. engineering and design firm; illycaffè, the Italian food and beverage purveyor; Marriott, the giant U.S. hotelier; and Nokia, the Finnish telecommunications retailer.']",9.662047028541565,4.491,5.45144453799276,0.0,9.0,0.008796243,0.0
99,"['What do they do to get that reputation?', 'The upshot is that when consumers are looking for an industry leader to patronize and would-be employees are seeking a firm to join, companies committed to ethical business practices are often the first to come to mind.']",9.541966319084167,5.71,5.643856189774724,0.0,7.0,0.017466826,0.0
100,"['What does it mean to be ethical?', 'Simply put, being ethical is simply good business.']",9.77318525314331,7.231999999999999,4.321928094887362,0.0,6.0,0.013634177,1.0
101,"['What are the reasons a company can be profitable?', 'A business is profitable for many reasons, including expert management teams, focused and happy employees, and worthwhile products and services that meet consumer demand.']",9.63405728340149,5.473,5.321928094887363,0.0,8.0,0.007351146,0.0
102,"['What are the other reasons that makes a company profitable?', 'One more and very important reason is that they maintain a company philosophy and mission to do good for others.']",9.637295603752136,6.470999999999999,5.0286393118385755,0.0,9.0,0.0070369947,0.5
103,"['What is a part of this material?', 'Year after year, the nation’s most admired companies are also among those that had the highest profit margins.']",9.645470976829529,6.725,5.0,0.0,6.0,0.017341165,0.5
104,"['What are other benefits of being admired?', 'Going green, funding charities, and taking a personal interest in employee happiness levels adds to the bottom line!']",9.689380526542664,4.186999999999999,4.954196310386876,0.0,6.0,0.012503231,0.0
105,"['What is the most important thing that consumers want to know about this material?', 'Consumers want to use companies that care for others and our environment.']",9.591994285583496,6.6739999999999995,4.840223928941851,0.0,13.0,0.015581916,0.0
106,"['Is there anything else important I should know about the financial crisis?', 'During the years 2008 and 2009, many unethical companies went bankrupt.']",9.097745418548584,5.9799999999999995,4.807354922057605,0.0,11.0,0.01419965,0.5
107,"['How did this affect their success?', 'However, those companies that avoided the “quick buck,” risky and unethical investments, and other unethical business practices often flourished.']",8.583955764770508,4.186999999999999,5.087462841250341,0.0,5.0,0.013634177,0.0
108,"['How can we protect ourselves from being admired?', 'If nothing else, consumer feedback on social media sites such as Yelp and Facebook can damage an unethical company’s prospects.']",9.652390480041504,5.727,5.129283016944966,0.0,7.0,0.02920996,1.0
109,"['What are all the individuals and groups affected by a business’s decisions?', 'Earlier in this chapter, we explained that stakeholders are all the individuals and groups affected by a business’s decisions.']",9.014758467674255,3.882,4.721928094887364,0.0,13.0,0.007822373,1.0
110,"['What are stockholders?', 'Among these stakeholders are stockholders (or shareholders), individuals and institutions that own stock (or shares) in a corporation.']",9.358980059623718,3.5439999999999996,4.773557262275185,0.0,2.0,0.009738698,0.0
111,"['What does that mean for the business?', 'Understanding the impact of a business decision on the stockholder and various other stakeholders is critical to the ethical conduct of business.']",7.750254273414612,4.83,5.044394119358453,0.0,6.0,0.0076338826,0.5
112,"['Why does this matter?', 'Indeed, prioritizing the claims of various stakeholders in the company is one of the most challenging tasks business professionals face.']",8.730502128601074,4.238,4.857980995127571,0.0,3.0,0.019351736,0.0
113,"['What should be the most important claim?', 'Considering only stockholders can often result in unethical decisions; the impact on all stakeholders must be considered and rationally assessed.']",8.235530257225037,3.239,5.0,0.0,6.0,0.009487377,0.5
114,"['What is the significance of stockholders in a company?', 'Managers do sometimes focus predominantly on stockholders, especially those holding the largest number of shares, because these powerful individuals and groups can influence whether managers keep their jobs or are dismissed (e.g., when they are held accountable for the company’s missing projected profit goals).']",9.43116307258606,3.6590000000000003,6.0,0.0,8.0,0.009927189,1.0
115,"['What is the main purpose of a business?', 'And many believe the sole purpose of a business is, in fact, to maximize stockholders’ short-term profits.']",9.286325573921204,7.571,4.812499999999999,0.0,7.0,0.007602467,1.0
116,"['What are other benefits for business managers?', 'However, considering only stockholders and short-term impacts on them is one of the most common errors business managers make.']",9.183827638626099,4.982,4.889680181354619,0.0,6.0,0.0070369947,0.0
117,"['What are the long-term benefits of stockholders?', 'It is often in the long-term interests of a business not to accommodate stockowners alone but rather to take into account a broad array of stakeholders and the long-term and short-term consequences for a course of action.']",9.594109654426575,5.761,5.485902344426084,0.0,6.0,0.006691428,0.0
118,"['What can you tell me about stakeholders?', 'Here is a simple strategy for considering all your stakeholders in practice.']",9.532912969589233,6.183,4.523561956057013,0.0,6.0,0.011183795,0.0
119,"['How does the strategy work?', 'Divide your screen or page into three columns; in the first column, list all stakeholders in order of perceived priority.']",8.736956715583801,6.725,4.954196310386876,0.0,4.0,0.011874928,0.0
120,"['What happens when a group of people play a role?', 'Some individuals and groups play more than one role.']",9.234200716018677,8.721,4.523561956057013,0.0,9.0,0.017592486,0.0
121,"['What are the different groups that can be found in a firm?', 'For instance, some employees may be stockholders, some members of the community may be suppliers, and the government may be a customer of the firm.']",8.414109349250793,6.962000000000001,5.260456902679037,0.0,11.0,0.009613037,0.0
122,"['What is the next step?', 'In the second column, list what you think each stakeholder group’s interests and goals are.']",9.166356921195984,8.671,4.754887502163469,0.0,4.0,0.016964182,0.0
123,"['What are the most important groups to consider?', 'For those that play more than one role, choose the interests most directly affected by your actions.']",8.86972725391388,7.571,4.906890595608518,0.0,7.0,0.013320025,0.0
124,"['What is the third column for?', 'In the third column, put the likely impact of your business decision on each stakeholder.']",9.296780228614807,7.773999999999999,4.546593564294938,0.0,5.0,0.012503231,0.0
125,"['What is the most important thing to remember when creating a spreadsheet?', 'This basic spreadsheet should help you identify all your stakeholders and evaluate your decision’s impact on their interests.']",9.452133774757385,4.779,5.169925001442313,0.0,11.0,0.013822667,0.0
126,"['What can you tell me next?', 'If you would like to add a human dimension to your analysis, try assigning some of your colleagues to the role of stakeholders and reexamine your analysis.']",9.32119905948639,6.319,5.195295934496219,0.0,5.0,0.027913637,0.0
127,"['What does goodwill mean?', 'The positive feeling stakeholders have for any particular company is called goodwill, which is an important component of almost any business entity, even though it is not directly attributable to the company’s assets and liabilities.']",9.05115008354187,3.476,5.554588851677637,0.0,3.0,0.012063419,0.0
128,"['What might be included in goodwill?', 'Among other intangible assets, goodwill might include the worth of a business’s reputation, the value of its brand name, the intellectual capital and attitude of its workforce, and the loyalty of its established customer base.']",8.05515706539154,4.221,5.539976567419271,0.0,5.0,0.01024134,0.0
129,"['Is there anything else that you can think of?', 'Even being socially responsible generates goodwill.']",9.634602069854736,5.54,4.247927513443585,0.0,8.0,0.103494145,0.5
130,"['Are there other ways of generating goodwill?', 'The ethical behavior of managers will have a positive influence on the value of each of those components.']",9.417418837547302,5.0329999999999995,4.857980995127571,0.0,6.0,0.013697007,0.0
131,"['What else do you know about goodwill?', 'Goodwill cannot be earned or created in a short time, but it can be the key to success and profitability.']",9.535534381866455,8.315000000000001,5.044394119358453,0.0,6.0,0.043399423,0.5
132,"['What are the key concepts about stockholders, stakeholders, and goodwill?', 'A company’s name, its corporate logo, and its trademark will necessarily increase in value as stakeholders view that company in a more favorable light.']",9.83214259147644,4.576,5.413977073182752,0.0,11.0,0.007099825,0.5
133,"['What are some other important points?', 'A good reputation is essential for success in the modern business world, and with information about the company and its actions readily available via mass media and the Internet (e.g., on public rating sites such as Yelp), management’s values are always subject to scrutiny and open debate.']",8.307755589485168,5.351,6.0,0.0,5.0,0.009864358,0.5
134,"['What do these values affect the company?', 'These values affect the environment outside and inside the company.']",9.764583706855774,4.593,4.106603137064474,0.0,6.0,0.0079480335,0.5
135,"['What is the main idea of the passage?', 'The corporate culture, for instance, consists of shared beliefs, values, and behaviors that create the internal or organizational context within which managers and employees interact.']",9.195063710212708,3.781,5.357552004618084,0.0,7.0,0.010555492,0.0
136,"['Does ethical behavior affect an entire company?', 'Practicing ethical behavior at all levels—from CEO to upper and middle management to general employees—helps cultivate an ethical corporate culture and ethical employee relations.']",9.381956458091736,0.49800000000000005,5.072140159802109,0.0,6.0,0.013068704,0.0
137,"['What does goodwill mean to a company?', 'Positive goodwill generated by ethical business practices, in turn, generates long-term business success.']",9.267082214355469,3.595,4.7004397181410935,0.0,6.0,0.008859074,0.5
138,"['Can you tell me more about this?', 'As recent studies have shown, the most ethical and enlightened companies in the United States consistently outperform their competitors.']",9.455251693725586,5.828,4.954196310386876,1.0,6.0,0.014827953,0.0
139,"['What is the value of goodwill to a company?', 'Thus, viewed from the proper long-term perspective, conducting business ethically is a wise business decision that generates goodwill for the company among stakeholders, contributes to a positive corporate culture, and ultimately supports profitability.']",9.575015902519226,2.478,5.603856189774723,0.0,8.0,0.01024134,0.0
140,"['What did you learn from the title?', 'You can test the validity of this claim yourself.']",8.241615295410156,8.873999999999999,4.321928094887362,0.0,6.0,0.03592727,0.5
