,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,Q_A_eval
39,"['Teacher: How did the study of electricity in the 18th and 19th centuries contribute to the understanding of electric charges and their movements?', 'Magnetism had long ago been noticed as an attractive force between a magnetized object and a metal like iron, or between the opposite poles (North and South) of two magnetized objects.']",9.739280343055725,5.253,5.954196310386876,0.0,23.0,0.0
40,"['Teacher: What significant discovery did Danish physicist Hans Christian Oersted make in 1820 regarding electricity and magnetism?', 'In 1820, Danish physicist Hans Christian Oersted showed that electric currents create magnetic fields.']",9.624536037445068,3.036,4.9932371494127334,0.0,17.0,0.5
41,"['What was the significant discovery made by English inventor Michael Faraday in 1831 regarding electricity and magnetism?', 'In 1831, English inventor Michael Faraday showed that moving a wire through a magnetic field could induce an electric current.']",9.284576177597046,4.424,5.249460279921616,0.0,16.0,0.5
42,"['What were some of the practical applications of the discoveries made in electricity and magnetism during the 18th and 19th centuries?', 'These studies led to the inventions of the electric motor and electric generator, which revolutionized human life by bringing electricity and magnetism into our machines.']",9.756243228912354,3.121,5.5007608811447595,0.0,20.0,0.0
43,"['Teacher: Who were the scientists responsible for the discovery of radioactive substances at the end of the 19th century?', 'The end of the 19th century saw the discovery of radioactive substances by the scientists Marie and Pierre Curie.']",9.474253058433533,5.218999999999999,5.007660103539307,0.0,19.0,1.0
44,"['What does nuclear physics involve studying?', 'Nuclear physics involves studying the nuclei of atoms, the source of nuclear radiation.']",9.266395568847656,5.337,4.584962500721156,0.0,5.0,0.0
45,"['What is the process called when the nucleus of an atom is split?', 'In the 20th century, the study of nuclear physics eventually led to the ability to split the nucleus of an atom, a process called nuclear fission.']",9.614828824996948,6.859999999999999,5.269630874107453,0.0,12.0,1.0
46,"['Teacher: How is nuclear fission used as the basis for nuclear power plants and nuclear weapons?', 'This process is the basis for nuclear power plants and nuclear weapons.']",9.305943250656128,5.727,4.559545634509969,0.0,16.0,0.0
47,"['What are some of the advancements made in the field of quantum mechanics during the 20th century?', 'Also, the field of quantum mechanics, which involves the mechanics of atoms and molecules, saw great strides during the 20th century as our understanding of atoms and subatomic particles increased (see below).']",9.861118197441101,4.661,5.5476361675413655,0.0,16.0,0.0
48,"['Teacher: Who was the physicist that revolutionized several branches of physics, especially relativity, early in the 20th century?', 'Early in the 20th century, Albert Einstein revolutionized several branches of physics, especially relativity.']",9.756188988685608,0.44699999999999995,4.869747126569304,0.0,20.0,1.0
49,"['Teacher: How did Albert Einstein revolutionize several branches of physics, especially relativity, early in the 20th century?', 'Relativity revolutionized our understanding of motion and the universe in general as described further in this chapter.']",9.87342655658722,1.192,5.357552004618084,0.0,19.0,1.0
50,"['What are some of the branches of physics that physicists continue to study in the 21st century?', 'Now, in the 21st century, physicists continue to study these and many other branches of physics.']",9.9152672290802,7.165000000000001,4.875145808605836,0.0,16.0,0.0
51,"['Teacher: What are some of the benefits one can gain from studying the most important topics in physics?', 'By studying the most important topics in physics, you will gain analytical abilities that will enable you to apply physics far beyond the scope of what can be included in a single book.']",9.854151010513306,5.404999999999999,5.622363698375269,0.0,18.0,1.0
52,"['Teacher: How can gaining analytical abilities in physics help you excel academically and think critically in any career you choose to pursue?', 'These analytical skills will help you to excel academically, and they will also help you to think critically in any career you choose to pursue.']",9.86948013305664,3.9159999999999995,5.260847105465775,0.0,22.0,0.5
53,"['Teacher: What is the origin of the word ""physics"" and what does it mean in Greek?', 'The word physics is thought to come from the Greek word phusis, meaning nature.']",9.609682559967041,9.009,5.247927513443587,0.0,18.0,0.0
54,"['Teacher: What is the term used to describe the study of nature that came to be known as natural philosophy?', 'The study of nature later came to be called natural philosophy.']",9.65137243270874,6.42,4.892147223664535,0.0,20.0,1.0
55,"['Teacher: Can you explain the fields that were encompassed by natural philosophy from ancient times through the Renaissance?', 'From ancient times through the Renaissance, natural philosophy encompassed many fields, including astronomy, biology, chemistry, mathematics, and medicine.']",8.336571455001831,2.783,5.341822894230829,0.0,18.0,0.0
56,"['Teacher: How has the growth of scientific knowledge over the last few centuries impacted the field of natural philosophy?', 'Over the last few centuries, the growth of scientific knowledge has resulted in ever-increasing specialization and branching of natural philosophy into separate fields, with physics retaining the most basic facets.']",9.782306551933289,2.9690000000000003,5.4859263506290326,0.0,19.0,1.0
57,"['Teacher: How would you define classical physics and when did it develop?', 'Physics, as it developed from the Renaissance to the end of the 19th century, is called classical physics.']",9.277390241622925,6.470999999999999,5.1553993115748975,0.0,12.0,0.0
58,"['Teacher: How did the revolutionary discoveries at the beginning of the 20th century impact the field of physics?', 'Revolutionary discoveries starting at the beginning of the 20th century transformed physics from classical physics to modern physics.']",9.657618999481201,3.628,5.064869077788816,0.0,18.0,1.0
59,"['Teacher: What are the conditions under which classical physics is an excellent approximation of the universe?', 'Classical physics is not an exact description of the universe, but it is an excellent approximation under the following conditions: (1) matter must be moving at speeds less than about 1 percent of the speed of light, (2) the objects dealt with must be large enough to be seen with the naked eye, and (3) only weak gravity, such as that generated by Earth, can be involved.']",9.683343172073364,3.781,6.4763073147530905,0.0,16.0,0.0
60,"['What are the limitations of classical physics in explaining very small objects?', 'Very small objects, such as atoms and molecules, cannot be adequately explained by classical physics.']",9.625862836837769,4.931,4.96981578242681,0.0,11.0,0.0
61,"['What are the three conditions that make classical physics an excellent approximation for almost all of everyday experience?', 'These three conditions apply to almost all of everyday experience.']",9.948131442070007,3.189,4.687499999999999,0.0,17.0,0.0
62,"['What are some examples of aspects of classical physics that make intuitive sense in everyday life?', 'As a result, most aspects of classical physics should make sense on an intuitive level.']",9.913674592971802,6.42,5.003258334775646,0.0,15.0,0.0
63,"['Teacher: Can you provide an example of a law in classical physics that has been modified in the 20th century, leading to significant changes in technology, society, and our understanding of the universe?', 'Many laws of classical physics have been modified during the 20th century, resulting in revolutionary changes in technology, society, and our view of the universe.']",9.676347970962524,3.3579999999999997,5.7027273553288955,0.0,36.0,0.0
64,"['Teacher: Can you give me an example of a concept from modern physics that may seem bizarre or unbelievable to someone studying classical physics?', 'As a result, many aspects of modern physics, which occur outside of the range of our everyday experience, may seem bizarre or unbelievable.']",9.626678228378296,5.608,5.599541531706478,0.0,24.0,0.0
65,"['Teacher: What are the two main reasons why aspects of modern physics may seem bizarre or unbelievable?', 'There are two main reasons.']",9.635567665100098,7.723000000000001,4.60673935401532,0.0,17.0,0.0
66,"['Why is knowledge of classical physics necessary to understand modern physics?', 'The first is that knowledge of classical physics is necessary to understand modern physics.']",9.575519561767578,5.879,4.375222374437916,0.0,10.0,1.0
67,"['Why is knowledge of classical physics still relevant and important in the study of modern physics?', 'The second reason is that classical physics still gives an accurate description of the universe under a wide range of everyday circumstances.']",9.15065050125122,5.218999999999999,5.297079327540667,0.0,15.0,0.0
68,"['Teacher: What are the two revolutionary theories included in modern physics?', 'Modern physics includes two revolutionary theories: relativity and quantum mechanics.']",9.502624273300171,1.006,4.60673935401532,0.0,11.0,1.0
69,"['Teacher: How does modern physics differentiate between the theories of relativity and quantum mechanics?', 'These theories deal with the very fast and the very small, respectively.']",9.424630403518677,4.136,4.937499999999999,0.0,14.0,0.5
70,"['Teacher: Who is the scientist responsible for the development of the theory of relativity in 1905?', 'The theory of relativity was developed by Albert Einstein in 1905.']",9.302335977554321,3.239,4.812499999999999,0.0,16.0,0.5
71,"['Teacher: What were some of the radical ideas about time and space that Albert Einstein devised in his theory of relativity?', 'By examining how two observers moving relative to each other would see the same phenomena, Einstein devised radical new ideas about time and space.']",9.811950922012329,4.864,5.476346910598946,0.0,21.0,0.0
72,"['What is one of the radical conclusions that Albert Einstein came to in his theory of relativity regarding the length of an object traveling at high speeds compared to the same object at rest?', 'He came to the startling conclusion that the measured length of an object travelling at high speeds (greater than about one percent of the speed of light) is shorter than the same object measured at rest.']",9.816447496414185,5.287,5.958453829233059,0.0,33.0,0.0
73,"['What conclusion did Albert Einstein come to in his theory of relativity regarding the time it takes for a process to occur depending on the motion of the observer?', 'Perhaps even more bizarre is the idea the time for the same process to occur is different depending on the motion of the observer.']",9.83524739742279,5.304,5.517100540480532,0.0,28.0,0.0
74,"[""What is one of the implications of time dilation in Albert Einstein's theory of relativity when an object is traveling at high speeds?"", 'Time passes more slowly for an object travelling at high speeds.']",9.797494411468506,5.422,5.131556065016094,0.0,23.0,1.0
75,"[""What is an example of how time dilation affects the duration of a journey in Albert Einstein's theory of relativity for a spacecraft traveling at high speeds?"", 'A trip to the nearest star system, Alpha Centauri, might take an astronaut 4.5 Earth years if the ship travels near the speed of light.']",7.1448928117752075,6.238,5.882643049361841,0.0,27.0,0.0
76,"['What is the effect of time dilation on the aging of an astronaut during a high-speed journey to the nearest star system?', 'However, because time is slowed at higher speeds, the astronaut would age only 0.5 years during the trip.']",9.059069156646729,6.644,5.523561956057012,0.0,21.0,0.0
77,"[""What was the critical factor that led to the acceptance of Einstein's ideas of relativity?"", 'Einstein’s ideas of relativity were accepted after they were confirmed by numerous experiments.']",9.906316995620728,3.189,5.0149973026592525,0.0,15.0,0.0
78,"['Teacher: What is the force that holds us to Earth and can also affect time and space?', 'Gravity, the force that holds us to Earth, can also affect time and space.']",9.618922472000122,8.958,4.668980145022533,0.0,17.0,1.0
79,"['What is one example that demonstrates how gravity can affect time?', 'For example, time passes more slowly on Earth’s surface than for objects farther from the surface, such as a satellite in orbit.']",9.375600814819336,6.319,5.357552004618084,0.0,10.0,0.0
80,"['Teacher: Why is it important for the clocks on global positioning satellites to correct for the effect of gravity on time?', 'The very accurate clocks on global positioning satellites have to correct for this.']",9.782245755195618,5.422,4.92642785988789,0.0,21.0,0.0
81,"[""Why do the clocks on global positioning satellites slowly keep getting ahead of clocks at Earth's surface?"", 'They slowly keep getting ahead of clocks at Earth’s surface.']",9.867752194404602,7.468999999999999,4.675698135367988,0.0,17.0,0.0
82,"['What is time dilation and why does it occur?', 'This is called time dilation, and it occurs because gravity, in essence, slows down time.']",9.26978051662445,7.622,4.889680181354619,0.0,8.0,0.5
83,"['Teacher: What is it about large objects like Earth that allows them to <mask> space with their gravity?', 'Large objects, like Earth, have strong enough gravity to distort space.']",9.591926336288452,8.214,5.195295934496219,0.0,20.0,1.0
84,"['Teacher: How does the presence of a bowling ball on a trampoline help us understand the distortion of space caused by large objects?', 'To visualize this idea, think about a bowling ball placed on a trampoline.']",9.83294129371643,7.013,5.201841232302568,0.0,23.0,1.0
85,"[""Teacher: What does the depression or curvature of the trampoline's surface represent when we apply it to the distortion of space caused by large objects?"", 'The bowling ball depresses or curves the surface of the trampoline.']",9.778546690940857,5.321,5.297079327540667,0.0,26.0,0.0
86,"[""Is the marble's path influenced by the distortion of space caused by the bowling ball on the trampoline?"", 'If you rolled a marble across the trampoline, it would follow the surface of the trampoline, roll into the depression caused by the bowling ball, and hit the ball.']",9.181218147277832,6.454000000000001,5.463000167991443,0.0,18.0,0.5
87,"['Teacher: How does the distortion of space created by Earth affect the path of objects moving near it?', 'Similarly, the Earth curves space around it in the shape of a funnel.']",9.548383951187134,7.266,5.209453365628952,0.0,18.0,0.0
88,"['Teacher: What is the effect of the curves in space caused by Earth on objects moving near it?', 'These curves in space due to the Earth cause objects to be attracted to Earth (i.e., gravity).']",9.767538905143738,7.909000000000001,5.333241498888144,0.0,18.0,0.5
89,"[""Teacher: Can you explain how gravity affects the space-time continuum according to Einstein's theory?"", 'Because of the way gravity affects space and time, Einstein stated that gravity affects the space-time continuum, as illustrated in Figure 1.4.']",9.452732801437378,2.783,5.215002357224495,0.0,15.0,0.0
90,"[""What does Figure 1.4 illustrate about the way gravity affects the space-time continuum according to Einstein's theory?"", 'This is why time proceeds more slowly at Earth’s surface than in orbit.']",9.730974435806274,6.133,5.209453365628952,0.0,17.0,0.0
91,"[""Why does time pass more slowly in orbit compared to Earth's surface, according to the passage?"", 'In black holes, whose gravity is hundreds of times that of Earth, time passes so slowly that it would appear to a far-away observer to have stopped!']",9.802424907684326,6.656999999999999,5.672425341971495,0.0,17.0,1.0
92,"['Teacher: Can you explain the main idea behind the concept of relativity in relation to the universe?', 'In summary, relativity says that in describing the universe, it is important to realize that time, space and speed are not absolute.']",9.11737859249115,4.322,5.512035660188275,0.0,17.0,0.0
93,"['Teacher: How would you describe the relationship between time, space, and speed in the concept of relativity?', 'Instead, they can appear different to different observers.']",9.139637351036072,5.0329999999999995,5.044394119358453,0.0,19.0,0.0
94,"['Teacher: Why is it remarkable that Einstein was able to reason out the concept of relativity, considering that we cannot see its effects in our everyday lives?', 'Einstein’s ability to reason out relativity is even more amazing because we cannot see the effects of relativity in our everyday lives.']",9.76434588432312,3.815,5.577558303599129,0.0,29.0,0.0
95,"['Teacher: What is the second major theory of modern physics?', 'Quantum mechanics is the second major theory of modern physics.']",9.548661708831787,5.287,4.083856189774724,0.0,10.0,1.0
96,"['Teacher: Can you provide an example of subatomic particles that quantum mechanics deals with?', 'Quantum mechanics deals with the very small, namely, the subatomic particles that make up atoms.']",9.722440242767334,4.83,4.94770277922009,0.0,14.0,0.5
97,"['Teacher: How does quantum mechanics contribute to our understanding of atoms?', 'Atoms are the smallest units of elements.']",9.584990739822388,5.388,4.523561956057013,0.0,11.0,0.0
98,"['Teacher: Can you explain the role of quantum mechanics in understanding the behavior and properties of these subatomic particles within atoms?', 'However, atoms themselves are constructed of even smaller subatomic particles, such as protons, neutrons and electrons.']",9.72633183002472,3.5780000000000003,5.4474086518852305,0.0,21.0,0.0
99,"['Teacher: How does quantum mechanics describe the properties and behavior of subatomic particles like protons, neutrons, and electrons?', 'Quantum mechanics strives to describe the properties and behavior of these and other subatomic particles.']",9.661979675292969,2.935,5.021928094887363,0.0,20.0,0.0
100,"['Teacher: In what ways do subatomic particles behave differently than what classical physics would predict, according to quantum mechanics?', 'Often, these particles do not behave in the ways expected by classical physics.']",9.587545990943909,3.832,5.234120167580195,0.0,20.0,0.0
101,"['Teacher: How does the behavior of subatomic particles, as described by quantum mechanics, differ from what classical physics would predict?', 'One reason for this is that they are small enough to travel at great speeds, near the speed of light.']",9.13206934928894,6.81,5.584962500721157,0.0,22.0,0.0
102,"['Teacher: How do particle physicists achieve such high speeds for subatomic particles in particle colliders like the Large Hadron Collider?', 'At particle colliders, such as the Large Hadron Collider on the France-Swiss border, particle physicists can make subatomic particles travel at very high speeds within a 27 kilometers (17 miles) long superconducting tunnel.']",9.36894178390503,3.6119999999999997,5.72838985877397,0.0,20.0,1.0
103,"['Teacher: Why do particle physicists collide subatomic particles with each other in particle colliders like the Large Hadron Collider?', 'They can then study the properties of the particles at high speeds, as well as collide them with each other to see how they exchange energy.']",9.217117428779602,4.864,5.593993969422476,0.0,19.0,1.0
104,"['Teacher: How has the study of subatomic particle collisions in particle colliders contributed to our understanding of fundamental properties of matter and energy?', 'This has led to many intriguing discoveries such as the Higgs-Boson particle, which gives matter the property of mass, and antimatter, which causes a huge energy release when it comes in contact with matter.']",9.773530960083008,2.5629999999999997,5.991598582259223,0.0,23.0,0.0
105,"['Teacher: What are physicists currently attempting to achieve by blending the theories of relativity and quantum mechanics?', 'Physicists are currently trying to unify the two theories of modern physics, relativity and quantum mechanics, into a single, comprehensive theory called relativistic quantum mechanics.']",9.652902483940125,1.6320000000000001,5.428758439731455,0.0,17.0,0.5
106,"['Teacher: How will the unification of the theories of relativity and quantum mechanics contribute to our understanding of the universe?', 'Relating the behavior of subatomic particles to gravity, time, and space will allow us to explain how the universe works in a much more comprehensive way.']",9.894786477088928,3.121,5.65244875644999,0.0,20.0,0.5
107,"['Teacher: What is the level of expertise required to apply physics in everyday life?', 'You need not be a scientist to use physics.']",9.642059803009033,7.672,4.807354922057605,0.0,14.0,1.0
108,"['Teacher: Can you provide an example of a nonscientific profession where knowledge of physics would be useful in everyday situations?', 'On the contrary, knowledge of physics is useful in everyday situations as well as in nonscientific professions.']",9.752569794654846,3.5780000000000003,5.193706615167215,0.0,20.0,0.0
109,"['Teacher: Can you give me another example of how physics is applicable in a nonscientific profession in our daily lives?', 'For example, physics can help you understand why you shouldn’t put metal in the microwave, why a black car radiator helps remove heat in a car engine, and why a white roof helps keep the inside of a house cool.']",9.543824195861816,4.949,6.072140159802109,0.0,20.0,1.0
110,"[""Teacher: How does understanding basic physics principles help us comprehend the operation of a car's ignition system and the transmission of electrical signals in our nervous system?"", 'The operation of a car’s ignition system, as well as the transmission of electrical signals through our nervous system, are much easier to understand when you think about them in terms of the basic physics of electricity.']",9.828736186027527,3.054,5.885129041304626,0.0,28.0,1.0
111,"['Teacher: Why is physics considered the foundation of many important scientific disciplines?', 'Physics is the foundation of many important scientific disciplines.']",9.554350972175598,2.698,4.238901256602632,0.0,12.0,1.0
112,"[""Teacher: That's correct! Can you give another example of a scientific discipline that relies on the foundation of physics?"", 'For example, chemistry deals with the interactions of atoms and molecules.']",9.49821949005127,5.287,5.247927513443587,0.0,21.0,0.0
113,"['Teacher: How does the understanding of atomic and molecular physics contribute to the field of chemistry?', 'Not surprisingly, chemistry is rooted in atomic and molecular physics.']",9.828179478645325,4.982,4.812499999999999,0.0,16.0,0.0
114,"['Can you provide an example of how engineering applies the principles of physics in its practice?', 'Most branches of engineering are also applied physics.']",9.895950555801392,5.0840000000000005,4.807354922057605,0.0,15.0,0.5
115,"['Teacher: How does the application of physics in architecture contribute to the design and construction of buildings?', 'In architecture, physics is at the heart of determining structural stability, acoustics, heating, lighting, and cooling for buildings.']",9.701298475265503,3.679,5.491853096329675,0.0,17.0,0.0
116,"[""Teacher: Can you explain how physics is utilized in the study of nonliving parts of Earth, such as in radioactive dating, earthquake analysis, and heat transfer across Earth's surface?"", 'Parts of geology, the study of nonliving parts of Earth, rely heavily on physics; including radioactive dating, earthquake analysis, and heat transfer across Earth’s surface.']",9.748080968856812,4.407,5.643568731230683,0.0,33.0,0.0
117,"['What are some examples of scientific disciplines that incorporate both physics and other fields of study?', 'Indeed, some disciplines, such as biophysics and geophysics, are hybrids of physics and other disciplines.']",9.81693983078003,5.574,5.14266435554885,0.0,15.0,1.0
118,"['Teacher: How does physics contribute to our understanding of the chemical processes that power the human body?', 'Physics also describes the chemical processes that power the human body.']",9.527140259742737,4.881,4.620151695116029,0.0,17.0,0.5
119,"['Teacher: Can you provide some examples of how physics is involved in medical diagnostics, such as x-rays, magnetic resonance imaging (MRI), and ultrasonic blood flow measurements?', 'Physics is involved in medical diagnostics, such as x-rays, magnetic resonance imaging (MRI), and ultrasonic blood flow measurements.']",9.680315852165222,3.222,5.17077864258218,0.0,31.0,0.0
120,"[""Teacher: That's correct! Physics indeed has many applications in biology. Can you give me some examples of how physics is applied in the study of life?"", 'Medical therapy Physics also has many applications in biology, the study of life.']",9.584289789199829,6.1530000000000005,5.29329583405449,0.0,29.0,1.0
121,"['Teacher: Can you discuss in more detail how physics is applicable in the study of life, specifically in understanding cell protection mechanisms?', 'For example, physics describes how cells can protect themselves using their cell walls and cell membranes.']",9.494266510009766,5.218999999999999,5.491853096329675,0.0,23.0,0.0
