,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
17,"['What was the historical background of psychology?', 'It was not until the late 1800s that psychology became accepted as its own academic discipline.']",9.689356088638306,4.288,4.754887502163469,0.0,6.0,0.017215505,0.0
18,"['What was considered its most important contribution?', 'Before this time, the workings of the mind were considered under the auspices of philosophy.']",9.539068341255188,5.1850000000000005,4.754887502163469,0.0,6.0,0.0065657673,0.0
19,"['What was psychology like?', 'Given that any behavior is, at its roots, biological, some areas of psychology take on aspects of a natural science like biology.']",9.258171319961548,4.136,5.044394119358453,0.0,3.0,0.019477395,0.5
20,"['Is there anything else interesting about the article?', 'No biological organism exists in isolation, and our behavior is influenced by our interactions with others.']",9.484314918518066,2.5460000000000003,4.857980995127571,0.0,7.0,0.0201057,0.0
21,"['Are we alone?', 'Therefore, psychology is also a social science.']",8.841613531112671,5.794,3.906890595608519,0.0,2.0,0.013508516,0.5
22,"['What was the rationale for studying psychology?', 'Often, students take their first psychology course because they are interested in helping others and want to learn more about themselves and why they act the way they do.']",9.199635982513428,6.167,5.357552004618084,0.0,6.0,0.017592486,0.0
23,"['What else was the rationale?', 'Sometimes, students take a psychology course because it either satisfies a general education requirement or is required for a program of study such as nursing or pre-med.']",8.723616600036621,4.678,5.209453365628952,0.0,4.0,0.017843807,0.0
24,"['Why did they take psychology as their major?', 'Many of these students develop such an interest in the area that they go on to declare psychology as their major.']",8.928014039993286,6.522,4.862575937540272,0.0,7.0,0.04067813,0.0
25,"['What is the result of this study?', 'As a result, psychology is one of the most popular majors on college campuses across the United States (Johnson & Lubin, 2011).']",9.167324304580688,6.573,5.209453365628952,0.0,6.0,0.011874928,0.5
26,"['Who else studied psychology?', 'A number of well-known individuals were psychology majors.']",8.788642883300781,1.463,4.0,0.0,3.0,0.03192045,0.0
27,"['Who were the famous individuals?', 'Just a few famous names on this list are Facebook’s creator Mark Zuckerberg, television personality and political satirist Jon Stewart, actress Natalie Portman, and filmmaker Wes Craven (Halonen, 2011).']",9.086640477180481,3.7299999999999995,5.523561956057012,0.0,4.0,0.014011159,0.0
28,"['How many people study psychology in the United States?', 'About 6 percent of all bachelor degrees granted in the United States are in the discipline of psychology (U.S. Department of Education, 2016).']",9.738925695419312,5.215,5.060917923934978,0.0,8.0,0.026970858,0.5
29,"['Why is this title important?', 'An education in psychology is valuable for a number of reasons.']",8.246368765830994,4.644,4.321928094887362,0.0,4.0,0.01847211,0.0
30,"['Why is that?', 'Psychology students hone critical thinking skills and are trained in the use of the scientific method.']",9.221481680870056,7.029000000000001,4.523561956057013,1.0,2.0,0.009110395,0.0
31,"['What are critical thinking skills?', 'Critical thinking is the active application of a set of skills to information for the understanding and evaluation of that information.']",9.581466317176819,4.136,4.906890595608518,0.0,4.0,0.024378212,0.0
32,"['What else is interesting about critical thinking?', 'The evaluation of information—assessing its reliability and usefulness— is an important skill in a world full of competing “facts,” many of which are designed to be misleading.']",9.68989908695221,3.7299999999999995,5.357552004618084,0.0,6.0,0.018095128,1.0
33,"['What kind of skills are critical thinking?', 'For example, critical thinking involves maintaining an attitude of skepticism, recognizing internal biases, making use of logical thinking, asking appropriate questions, and making observations.']",8.421474695205688,1.3439999999999999,5.271928094887364,0.0,6.0,0.023906821,0.5
34,"['Are there any other interesting aspects of this article?', 'Psychology students also can develop better communication skills during the course of their undergraduate coursework (American Psychological Association, 2011).']",9.60578739643097,-0.196,5.129283016944966,0.0,8.0,0.013445686,0.0
35,"['What are other benefits of studying psychology?', 'Together, these factors increase students’ scientific literacy and prepare students to critically evaluate the various sources of information they encounter.']",8.57525110244751,1.5470000000000002,5.044394119358453,0.0,6.0,0.017718147,0.5
36,"['What does it mean?', 'In addition to these broad-based skills, psychology students come to understand the complex factors that shape one’s behavior.']",9.180879592895508,6.031000000000001,4.857980995127571,0.0,3.0,0.010618322,1.0
37,"['What does it mean to appreciate?', 'They appreciate the interaction of our biology, our environment, and our experiences in determining who we are and how we will behave.']",9.45006012916565,4.035,5.087462841250341,0.0,5.0,0.01237757,0.0
38,"['What is the next major topic to address?', 'They learn about basic principles that guide how we think and behave, and they come to recognize the tremendous diversity that exists across individuals and across cultural boundaries (American Psychological Association, 2011).']",8.200128674507141,3.4259999999999997,5.584962500721157,0.0,7.0,0.013445686,0.0
39,"['What did the history of psychology consist of?', 'Psychology is a relatively young science with its experimental roots in the 19th century, compared, for example, to human physiology, which dates much earlier.']",9.577402472496033,2.9859999999999998,5.321928094887363,0.0,7.0,0.02249265,1.0
40,"['What other topics are covered?', 'As mentioned, anyone interested in exploring issues related to the mind generally did so in a philosophical context prior to the 19th century.']",9.336183071136475,4.035,4.983788058752394,0.0,4.0,0.008356431,0.5
41,"['Who was the first psychologist?', 'Two 19th century scholars, Wilhelm Wundt and William James, are generally credited as being the founders of psychology as a science and academic discipline that was distinct from philosophy.']",8.80401611328125,4.576,5.321928094887363,0.0,4.0,0.027324399,1.0
42,"['What other aspects are covered?', 'This section will provide an overview of the shifts in paradigms that have influenced psychology from Wundt and James through today.']",9.47618305683136,6.6739999999999995,4.906890595608518,0.0,4.0,0.006188785,0.0
43,"['who was Wilhelm Wundt?', 'Wilhelm Wundt (1832–1920) was a German scientist who was the first person to be referred to as a psychologist.']",-4.277785420417786,7.672,4.720049960644813,0.0,3.0,0.013634177,0.0
44,"['When was his book published?', 'His famous book entitled Principles of Physiological Psychology was published in 1873.']",9.519134759902954,3.747,4.392317422778759,0.0,4.0,0.013822667,0.0
45,"['What was his main contribution to Psychology?', 'Wundt viewed psychology as a scientific study of conscious experience, and he believed that the goal of psychology was to identify components of consciousness and how those components combined to result in our conscious experience.']",8.832511901855469,3.3240000000000003,5.512035660188275,0.0,6.0,0.022021262,0.0
46,"['What is his method of study?', 'Wundt used introspection (he called it “internal perception”), a process by which someone examines their own conscious experience as objectively as possible, making the human mind like any other aspect of nature that a scientist observed.']",9.50831651687622,5.016,5.7004397181410935,0.0,5.0,0.018723432,0.0
47,"['What other contributions did Wundt make?', 'He believed in the notion of voluntarism—that people have free will and should know the intentions of a psychological experiment if they were participating (Danziger, 1980).']",9.828180074691772,4.678,5.285402218862246,0.0,5.0,0.01646154,0.0
48,"['Was he successful in this?', 'Wundt considered his version experimental introspection; he used instruments such as those that measured reaction time.']",8.37842345237732,4.39,4.7004397181410935,0.0,4.0,0.017592486,0.0
49,"['What else did he do?', 'He also wrote Volkerpsychologie in 1904 in which he suggested that psychology should include the study of culture, as it involves the study of people.']",9.32077407836914,7.317,5.0149973026592525,0.0,4.0,0.015079274,0.0
50,"['Who were his students?', 'Edward Titchener, one of his students, went on to develop structuralism.']",9.26098108291626,6.386,4.297079327540664,0.0,3.0,0.01005285,0.5
51,"['What was structuralism?', 'Its focus was on the contents of mental processes rather than their function (Pickren & Rutherford, 2010).']",9.359377026557922,7.029000000000001,4.754887502163469,0.0,2.0,0.011497946,0.0
52,"['What did Wundt do after his work was completed?', 'Wundt established his psychology laboratory at the University at Leipzig in 1879.']",9.560125470161438,5.236,4.643856189774724,0.0,8.0,0.012754552,1.0
53,"['Was he successful with this?', 'In this laboratory, Wundt and his students conducted experiments on, for example, reaction times.']",8.186007142066956,4.491,4.7004397181410935,0.0,4.0,0.019603057,0.5
54,"['How were they conducted?', 'A subject, sometimes in a room isolated from the scientist, would receive a stimulus such as a light, image, or sound.']",9.293850064277649,6.725,5.044394119358453,0.0,3.0,0.011623607,0.0
55,"['What would they do?', 'The subject’s reaction to the stimulus would be to push a button, and an apparatus would record the time to reaction.']",9.287811517715454,7.571,5.0,0.0,3.0,0.012314741,0.0
56,"['How accurate were the measurements?', 'Wundt could measure reaction time to one-thousandth of a second (Nicolas & Ferrand, 1999).']",9.069947600364685,5.388,4.7004397181410935,0.0,4.0,0.008859074,0.5
57,"['Who is part of this group?', 'William James, John Dewey, and Charles Sanders Peirce helped establish functional psychology.']",9.25202190876007,7.926,4.584962500721156,0.0,5.0,0.019477395,0.0
58,"['What was this theory about?', 'They accepted Darwin’s theory of evolution by natural selection and viewed this theory as an explanation of an organism’s characteristics.']",9.33647096157074,2.495,4.923181998146332,0.0,4.0,0.015707577,0.0
59,"['How did this theory relate to psychology?', 'Key to that theory is the idea that natural selection leads to organisms that are adapted to their environment, including their behavior.']",8.614122867584229,3.9840000000000004,5.087462841250341,0.0,6.0,0.02107848,0.0
60,"['What does this mean?', 'Adaptation means that a trait of an organism has a function for the survival and reproduction of the individual, because it has been naturally selected.']",8.21172833442688,4.83,5.087462841250341,0.0,3.0,0.013382856,0.0
61,"['What did James think of functionalism?', 'As James saw it, psychology’s purpose was to study the function of behavior in the world, and as such, his perspective was known as functionalism.']",9.623538255691528,6.42,5.321928094887363,0.0,5.0,0.013508516,0.5
62,"['What else did he think of functionalism?', 'Functionalism focused on how mental activities helped an organism fit into its environment.']",9.612440466880798,3.595,4.584962500721156,0.0,6.0,0.017592486,1.0
63,"['What else can you tell me about functionalism?', 'Functionalism has a second, more subtle meaning in that functionalists were more interested in the operation of the whole mind rather than of its individual parts, which were the focus of structuralism.']",9.702600836753845,5.118,5.523561956057012,0.0,7.0,0.0201057,0.0
64,"['What did he do to get this point across?', 'Like Wundt, James believed that introspection could serve as one means by which someone might study mental activities, but James also relied on more objective measures, including the use of various recording devices, and examinations of concrete products of mental activities and of anatomy and physiology (Gordon, 1995).']",8.265419602394104,4.255,6.05805107654446,0.0,8.0,0.012943043,0.0
65,"['what else did you study?', 'Freud and Psychoanalytic']",9.536622166633606,6.742,3.4594316186372978,0.0,4.0,0.1140901,0.5
66,"['What did you study?', 'Theory.']",9.69420313835144,8.331999999999999,3.1699250014423126,0.0,3.0,0.077668175,1.0
67,"['What did you learn about Sigmund Freud?', 'Perhaps one of the most influential and well-known figures in psychology’s history was Sigmund Freud.']",9.770170450210571,6.031000000000001,4.735926350629033,0.0,6.0,0.03309893,0.0
68,"['What was Freud a doctor of?', 'Freud (1856–1939) was an Austrian neurologist who was fascinated by patients suffering from “hysteria” and neurosis.']",-1.8940982222557068,5.1850000000000005,4.906890595608518,0.0,5.0,0.027560094,0.5
69,"['What was hysteria?', 'Hysteria was an ancient diagnosis for disorders, primarily of women with a wide variety of symptoms, including physical symptoms and emotional disturbances, none of which had an apparent physical cause.']",9.095264673233032,2.935,5.321928094887363,0.0,2.0,0.027324399,1.0
70,"['What did Freud believe?', 'Freud theorized that many of his patients’ problems arose from the unconscious mind.']",8.57101857662201,7.976999999999999,4.459431618637297,0.0,3.0,0.01646154,1.0
71,"['What does the unconscious mind consist of?', 'In Freud’s view, the unconscious mind was a repository of feelings and urges of which we have no awareness.']",9.518560767173767,7.5200000000000005,4.923181998146332,0.0,6.0,0.05131592,0.5
72,"['How can we gain access to the unconscious mind?', 'Gaining access to the unconscious, then, was crucial to the successful resolution of the patient’s problems.']",9.641988277435303,5.879,4.779094498080773,0.0,8.0,0.045378547,0.0
73,"['What is one way of gaining access to the unconscious?', 'According to Freud, the unconscious mind could be accessed through dream analysis, by examinations of the first words that came to people’s minds, and through seemingly innocent slips of the tongue.']",9.244723916053772,5.913,5.563856189774724,0.0,9.0,0.038991302,0.5
74,"['What did Freud believe?', 'Psychoanalytic theory focuses on the role of a person’s unconscious, as well as early childhood experiences, and this particular perspective dominated clinical psychology for several decades (Thorne & Henley, 2005).']",9.486989378929138,2.089,5.491853096329675,0.0,3.0,0.01646154,0.0
75,"['What did Freud believe?', 'Freud’s ideas were influential, and you will learn more about them when you study lifespan development, personality, and therapy.']",9.499697089195251,5.9799999999999995,4.937499999999999,0.0,3.0,0.01646154,0.5
76,"['What is therapy?', 'For instance, many therapists believe strongly in the unconscious and the impact of early childhood experiences on the rest of a person’s life.']",9.008991718292236,5.828,5.044394119358453,0.0,2.0,0.015330595,0.0
77,"['What was the most common method of psychoanalysis?', 'The method of psychoanalysis, which involves the patient talking about their experiences and selves, while not invented by Freud, was certainly popularized by him and is still used today.']",9.550642967224121,5.2700000000000005,5.3685225277282065,0.0,7.0,0.02308189,0.0
78,"['What other ideas was Freud famous for?', 'Many of Freud’s other ideas, however, are controversial.']",9.750985503196716,7.231999999999999,4.436605434317882,0.0,6.0,0.022139108,0.5
79,"['Who are some critics of Freud?', 'Drew Westen (1998) argues that many of the criticisms of Freud’s ideas are misplaced, in that they attack his older ideas without taking into account later writings.']",9.242640733718872,7.165000000000001,5.344698375159714,0.0,5.0,0.020842785,0.0
80,"['Did he continue to write about Freud?', 'Westen also argues that critics fail to consider the success of the broad ideas that Freud introduced or developed, such as the importance of childhood experiences in adult motivations, the role of unconscious versus conscious motivations in driving our behavior, the fact that motivations can cause conflicts that affect behavior, the effects of mental representations of ourselves and others in guiding our interactions, and the development of personality over time.']",9.277186393737793,1.548,6.34771955118857,0.0,6.0,0.019477395,0.0
81,"['What else did he say?', 'Westen identifies subsequent research support for all of these ideas.']",9.608413577079773,7.231999999999999,4.247927513443585,0.0,4.0,0.014073989,0.0
82,"['What are some other things you can tell me about Functionalism?', 'More modern iterations of Freud’s clinical approach have been empirically demonstrated to be effective (Knekt et al., 2008; Shedler, 2010).']",9.746822118759155,6.102,5.39231742277876,0.0,10.0,0.017592486,0.0
83,"['What are modern applications?', 'Some current practices in psychotherapy involve examining unconscious aspects of the self and relationships, often through the relationship between the therapist and the client.']",9.322642087936401,3.189,5.044394119358453,0.0,3.0,0.008733413,0.0
84,"['What else can you tell me about functionalism?', 'Freud’s historical significance and contributions to clinical practice merit his inclusion in a discussion of the historical movements within psychology.']",9.844343066215515,2.343,5.087462841250341,0.0,7.0,0.0201057,0.0
85,"['what is Wertheimer?', 'Max Wertheimer (1880–1943), Kurt Koffka (1886–1941), and Wolfgang Köhler (1887–1967) were three German psychologists who immigrated to the United States in the early 20th century to escape Nazi Germany.']",1.9968220591545105,6.37,5.413977073182752,0.0,2.0,0.013257195,0.0
86,"['what is Gestalt?', 'These scholars are credited with introducing psychologists in the United States to various Gestalt principles.']",9.367168545722961,4.542,4.459431618637297,0.0,2.0,0.017466826,0.0
87,"['what are some examples?', 'The word Gestalt roughly translates to “whole;” a major emphasis of Gestalt psychology deals with the fact that although a sensory experience can be broken down into individual parts, how those parts relate to each other as a whole is often what the individual responds to in perception.']",8.547796607017517,4.509,5.906890595608517,0.0,3.0,0.00823077,0.0
88,"['what is an example of this?', 'For example, a song may be made up of individual notes played by different instruments, but the real nature of the song is perceived in the combinations of these notes as they form the melody, rhythm, and harmony.']",9.170480966567993,5.761,5.7004397181410935,0.0,5.0,0.0109324735,1.0
89,"['what is the difference between structuralism and Gestalt?', 'In many ways, this particular perspective would have directly contradicted Wundt’s ideas of structuralism (Thorne & Henley, 2005).']",9.624553322792053,5.0329999999999995,5.169925001442313,0.0,7.0,0.017466826,0.0
90,"['How did they accomplish their works?', 'Unfortunately, in moving to the United States, these scientists were forced to abandon much of their work and were unable to continue to conduct research on a large scale.']",9.251401424407959,6.2170000000000005,5.357552004618084,0.0,5.0,0.014890783,0.5
91,"['What happened after that?', 'These factors along with the rise of behaviorism (described next) in the United States prevented principles of Gestalt psychology from being as influential in the United States as they had been in their native Germany (Thorne & Henley, 2005).']",9.330490231513977,5.862,5.585055102756478,0.0,3.0,0.01608456,0.5
92,"['What other issues were faced?', 'Despite these issues, several Gestalt principles are still very influential today.']",9.211308360099792,4.644,4.392317422778759,0.0,4.0,0.012063419,0.5
93,"['What are the remaining principles of Gestalt psychology?', 'Considering the human individual as a whole rather than as a sum of individually measured parts became an important foundation in humanistic theory late in the century.']",9.834262132644653,2.8329999999999997,5.234120167580195,0.0,7.0,0.02638162,0.5
94,"['What else is significant about their work?', 'The ideas of Gestalt have continued to influence research on sensation and perception.']",9.574082493782043,6.133,4.584962500721156,0.0,6.0,0.015016444,1.0
95,"['What kind of psychology is this?', 'Structuralism, Freud, and the Gestalt psychologists were all concerned in one way or another with describing and understanding inner experience.']",7.812381386756897,4.136,5.0,0.0,5.0,0.0414203,1.0
96,"['What was interesting about this?', 'But other researchers had concerns that inner experience could be a legitimate subject of scientific inquiry and chose instead to exclusively study behavior, the objectively observable outcome of mental processes.']",8.376814126968384,2.8329999999999997,5.321928094887363,0.0,4.0,0.015833238,0.5
97,"[""Who's this about?"", 'Early work in the field of behavior was conducted by the Russian physiologist Ivan Pavlov (1849–1936).']",9.273315668106079,7.029000000000001,4.7004397181410935,0.0,3.0,0.024967449,0.5
98,"['What was his main focus?', 'Pavlov studied a form of learning behavior called a conditioned reflex, in which an animal or human produced a reflex (unconscious) response to a stimulus and, over time, was conditioned to produce the response to a different stimulus that the experimenter associated with the original stimulus.']",7.0044779777526855,3.713,5.840223928941851,0.0,4.0,0.009550206,0.0
99,"['What kind of reflexes did he work with?', 'The reflex Pavlov worked with was salivation in response to the presence of food.']",9.480758309364319,8.568999999999999,4.7004397181410935,0.0,7.0,0.021196328,1.0
100,"['How was this conditioned?', 'The salivation reflex could be elicited using a second stimulus, such as a specific sound, that was presented in association with the initial food stimulus several times.']",8.018953800201416,4.728,5.209453365628952,0.0,3.0,0.010995304,0.0
101,"['When did it become conditioned?', 'Once the response to the second stimulus was “learned,” the food stimulus could be omitted.']",9.540657997131348,6.979000000000001,4.754887502163469,0.0,4.0,0.011058134,0.0
102,"['What else does he study?', 'Pavlov’s “classical conditioning” is only one form of learning behavior studied by behaviorists.']",8.590745329856873,5.388,4.7004397181410935,0.0,4.0,0.032863233,0.5
103,"['Who was Watson?', 'John B. Watson (1878–1958) was an influential American psychologist whose most famous work occurred during the early 20th century at Johns Hopkins University.']",-4.199137389659882,4.136,5.0,0.0,2.0,0.01017851,0.0
104,"[""What was Watson's views on conscious experience?"", 'While Wundt and James were concerned with understanding conscious experience, Watson thought that the study of consciousness was flawed.']",9.565260410308838,5.828,4.937499999999999,0.0,7.0,0.010492661,1.0
105,"['What did Watson think of the conscious experience?', 'Because he believed that objective analysis of the mind was impossible, Watson preferred to focus directly on observable behavior and try to bring that behavior under control.']",9.148825407028198,3.679,5.271928094887364,0.0,7.0,0.013508516,0.5
106,"[""What was Watson's theory?"", 'Watson was a major proponent of shifting the focus of psychology from the mind to behavior, and this approach of observing and controlling behavior came to be known as behaviorism.']",9.398903250694275,4.576,5.321928094887363,0.0,4.0,0.009110395,1.0
107,"['How was the study of behaviorism related to the mind?', 'A major object of study by behaviorists was learned behavior and its interaction with inborn qualities of the organism.']",9.5802640914917,4.83,5.044394119358453,0.0,9.0,0.02638162,0.0
108,"['What were some of the animal experiments?', 'Behaviorism commonly used animals in experiments under the assumption that what was learned using animal models could, to some degree, be applied to human behavior.']",8.340311050415039,3.832,5.247927513443587,0.0,6.0,0.03875561,0.0
109,"['What was the best example of animal behavior?', 'Indeed, Tolman (1938) stated, “I believe that everything important in psychology (except … such matters as involve society and words) can be investigated in essence through the continued experimental and theoretical analysis of the determiners of rat behavior at a choice-point in a maze.”']",8.745827078819275,2.021,6.0,0.0,7.0,0.063027434,0.5
110,"['What is a behaviorist?', 'Behaviorism dominated experimental psychology for several decades, and its influence can still be felt today (Thorne & Henley, 2005).']",9.71092700958252,2.647,4.954196310386876,0.0,3.0,0.048099842,0.5
111,"['How did behaviorism help the field of psychology?', 'Behaviorism is largely responsible for establishing psychology as a scientific discipline through its objective methods and especially experimentation.']",9.623767733573914,-0.095,4.906890595608518,0.0,7.0,0.024142517,0.0
112,"['How is behaviorism used today?', 'In addition, it is used in behavioral and cognitive-behavioral therapy.']",9.531001448631287,3.002,4.321928094887362,0.0,4.0,0.028620722,0.0
113,"['What other uses does it have?', 'Behavior modification is commonly used in classroom settings.']",9.21467661857605,3.899,4.169925001442313,0.0,5.0,0.011623607,0.0
114,"['What other uses has it had?', 'Behaviorism has also led to research on environmental influences on human behavior.']",9.328641295433044,3.696,4.459431618637297,0.0,5.0,0.013005874,0.0
115,"['Who was Skinner?', 'B. F. Skinner (1904–1990) was an American psychologist.']",-6.621916890144348,6.589,4.08746284125034,0.0,2.0,0.020960633,0.0
116,"['What did he study?', 'Like Watson, Skinner was a behaviorist, and he concentrated on how behavior was affected by its consequences.']",8.965664505958557,5.236,4.754887502163469,0.0,3.0,0.026617315,0.0
117,"['What did he call those consequences?', 'Therefore, Skinner spoke of reinforcement and punishment as major factors in driving behavior.']",8.647029995918274,5.337,4.584962500721156,0.0,5.0,0.01005285,1.0
118,"['Did he perform any experiments?', 'As a part of his research, Skinner developed a chamber that allowed the careful study of the principles of modifying behavior through reinforcement and punishment.']",8.808438777923584,3.933,5.129283016944966,0.0,4.0,0.028031485,0.0
119,"['What kind of chamber did he create?', 'This device, known as an operant conditioning chamber (or more familiarly, a Skinner box), has remained a crucial resource for researchers studying behavior (Thorne & Henley, 2005).']",9.146206378936768,5.473,5.523561956057012,0.0,6.0,0.024967449,1.0
120,"['What was the Skinner box?', 'The Skinner box is a chamber that isolates the subject from the external environment and has a behavior indicator such as a lever or a button.']",8.452809453010559,6.42,5.072140159802109,0.0,4.0,0.024967449,1.0
121,"['What are the buttons used for?', 'When the animal pushes the button or lever, the box is able to deliver a positive reinforcement of the behavior (such as food) or a punishment (such as a noise).']",8.435134887695312,7.013,5.402964207440786,0.0,5.0,0.017215505,0.5
122,"['What happened with Skinner?', 'Skinner’s focus on positive and negative reinforcement of learned behaviors had a lasting influence in psychology that has waned somewhat since the growth of research in cognitive psychology.']",9.66914176940918,3.832,5.247927513443587,0.0,3.0,0.03545588,0.5
123,"['Whose influence did it wane on?', 'Despite this, conditioned learning is still used in human behavioral modification (Greengrass, 2004).']",9.004793167114258,5.337,4.754887502163469,0.0,5.0,0.017341165,0.5
124,"['What was the main aspect of their study?', 'During the early 20th century, American psychology was dominated by behaviorism and psychoanalysis.']",7.903134226799011,2.698,4.7004397181410935,0.0,7.0,0.009675868,0.0
125,"['Was that good?', 'However, some psychologists were uncomfortable with what they viewed as limited perspectives being so influential to the field.']",8.390968441963196,4.39,4.7004397181410935,0.0,2.0,0.017089844,0.0
126,"['What was their opinion?', 'They objected to the pessimism and determinism (all actions driven by the unconscious) of Freud.']",9.401572942733765,6.183,4.643856189774724,0.0,3.0,0.012566062,0.0
127,"['What else did they object to?', 'They also disliked the reductionism, or simplifying nature, of behaviorism.']",9.262892603874207,4.644,4.459431618637297,0.0,5.0,0.011874928,0.0
128,"['Was behaviorism right?', 'Behaviorism is also deterministic at its core, because it sees human behavior as entirely determined by a combination of genetics and environment.']",9.484143257141113,1.6489999999999998,4.906890595608518,0.0,2.0,0.025203144,1.0
129,"['What else did they dislike?', 'Some psychologists began to form their own ideas that emphasized personal control, intentionality, and a true predisposition for “good” as important for our self-concept and our behavior.']",8.845577239990234,3.832,5.321928094887363,0.0,4.0,0.03639866,0.0
130,"['What was this?', 'Thus, humanism emerged.']",9.570581912994385,9.381,3.4594316186372978,0.0,2.0,0.022139108,1.0
131,"['What was humanism?', 'Humanism is a perspective within psychology that emphasizes the potential for good that is innate to all humans.']",6.901344656944275,4.39,4.643856189774724,0.0,2.0,0.02072494,0.0
132,"['Who was the main proponent?', 'Two of the most well-known proponents of humanistic psychology are Abraham Maslow and Carl Rogers (O’Hara, n.d.).']",6.561388373374939,6.877,4.954196310386876,0.0,4.0,0.009424546,0.0
133,"['Who is Maslow?', 'Abraham Maslow (1908–1970) was an American psychologist who is best known for proposing a hierarchy of human needs in motivating behavior.']",-5.0897133350372314,5.0840000000000005,4.906890595608518,0.0,2.0,0.017592486,0.0
134,"['Who is Rogers?', 'Although this concept will be discussed in more detail in a later chapter, a brief overview will be provided here.']",9.629479050636292,7.672,4.735926350629033,0.0,2.0,0.011812098,0.0
135,"['Why are those two important?', 'Maslow asserted that so long as basic needs necessary for survival were met (e.g., food, water, shelter), higher-level needs (e.g., social needs) would begin to motivate behavior.']",7.0666080713272095,6.336,5.402964207440786,0.0,4.0,0.017843807,0.0
136,"['How are those needs met?', 'According to Maslow, the highest-level needs relate to self-actualization, a process by which we achieve our full potential.']",9.22212839126587,6.8260000000000005,4.857980995127571,0.0,4.0,0.006942749,0.5
137,"['Why is this important?', 'Obviously, the focus on the positive aspects of human nature that are characteristic of the humanistic perspective is evident (Thorne & Henley, 2005).']",8.337472081184387,3.29,5.129283016944966,0.0,3.0,0.012943043,0.0
138,"['What are the other characteristics?', 'Humanistic psychologists rejected, on principle, the research approach based on reductionist experimentation in the tradition of the physical and biological sciences, because it missed the “whole” human being.']",9.057002067565918,1.2429999999999999,5.39231742277876,0.0,4.0,0.010743983,0.0
139,"['What else can you tell me about this article?', 'Beginning with Maslow and Rogers, there was an insistence on a humanistic research program.']",9.509775638580322,6.8260000000000005,4.807354922057605,1.0,8.0,0.021196328,0.0
