,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,Q_A_eval
32,"['Teacher: Why is the evaluation of information an important skill for psychology students to develop?', 'The evaluation of information—assessing its reliability and usefulness— is an important skill in a world full of competing “facts,” many of which are designed to be misleading.']",9.446617364883423,2.478,5.523856189774724,0.0,15.0,0.5
33,"['Teacher: How does maintaining an attitude of skepticism help psychology students in their studies and research?', 'For example, critical thinking involves maintaining an attitude of skepticism, recognizing internal biases, making use of logical thinking, asking appropriate questions, and making observations.']",9.635289907455444,0.8880000000000001,5.483856189774724,0.0,16.0,0.5
34,"['Why is the development of communication skills important for psychology students?', 'Psychology students also can develop better communication skills during the course of their undergraduate coursework (American Psychological Association, 2011).']",9.680008292198181,-1.144,5.1553993115748975,0.0,10.0,0.0
35,"[""What are some other ways that studying psychology can enhance students' scientific literacy and ability to evaluate information?"", 'Together, these factors increase students’ scientific literacy and prepare students to critically evaluate the various sources of information they encounter.']",9.306164383888245,0.143,5.402964207440786,0.0,18.0,0.0
36,"['Teacher: What are some broad-based skills that psychology students acquire?', 'In addition to these broad-based skills, psychology students come to understand the complex factors that shape one’s behavior.']",9.67720091342926,4.881,5.058813890331201,0.0,10.0,0.5
37,"[""Teacher: How does understanding the complex factors that shape one's behavior benefit psychology students?"", 'They appreciate the interaction of our biology, our environment, and our experiences in determining who we are and how we will behave.']",9.825875759124756,2.783,5.459431618637298,0.0,15.0,0.0
38,"['What are some basic principles that psychology students learn that guide how we think and behave?', 'They learn about basic principles that guide how we think and behave, and they come to recognize the tremendous diversity that exists across individuals and across cultural boundaries (American Psychological Association, 2011).']",9.536100625991821,3.02,5.521640636343319,0.0,15.0,0.0
39,"['Teacher: When did psychology begin to develop experimentally, in comparison to the field of human physiology?', 'Psychology is a relatively young science with its experimental roots in the 19th century, compared, for example, to human physiology, which dates much earlier.']",9.574926495552063,0.8880000000000001,5.603856189774723,0.0,17.0,0.5
40,"['Teacher: Can you explain how the study of the mind was approached before the 19th century, particularly in relation to philosophy?', 'As mentioned, anyone interested in exploring issues related to the mind generally did so in a philosophical context prior to the 19th century.']",9.909093379974365,3.222,5.515562596873455,0.0,22.0,1.0
41,"['Teacher: Who are the two scholars credited with being the founders of psychology as a distinct science and academic discipline in the 19th century?', 'Two 19th century scholars, Wilhelm Wundt and William James, are generally credited as being the founders of psychology as a science and academic discipline that was distinct from philosophy.']",9.776508212089539,3.6119999999999997,5.573557262275186,0.0,24.0,0.5
42,"['Teacher: What major changes have occurred in the field of psychology since the time of Wilhelm Wundt and William James?', 'This section will provide an overview of the shifts in paradigms that have influenced psychology from Wundt and James through today.']",9.875280261039734,6.759,5.480083695187448,0.0,20.0,1.0
43,"['Teacher: How is Wilhelm Wundt commonly recognized in the field of psychology?', 'Wilhelm Wundt (1832–1920) was a German scientist who was the first person to be referred to as a psychologist.']",-4.6809616684913635,5.574,5.195295934496219,0.0,12.0,0.0
44,"[""Teacher: What was the title of Wilhelm Wundt's famous book that was published in 1873?"", 'His famous book entitled Principles of Physiological Psychology was published in 1873.']",9.751704335212708,4.931,4.801969876934211,0.0,16.0,1.0
45,"[""Teacher: According to Wilhelm Wundt's views, what was the goal of psychology and how did he believe it could be achieved?"", 'Wundt viewed psychology as a scientific study of conscious experience, and he believed that the goal of psychology was to identify components of consciousness and how those components combined to result in our conscious experience.']",9.467448592185974,4.306,5.843750000000001,0.0,23.0,0.0
46,"['Teacher: How did Wilhelm Wundt view introspection and why did he consider it important in studying conscious experience?', 'Wundt used introspection (he called it “internal perception”), a process by which someone examines their own conscious experience as objectively as possible, making the human mind like any other aspect of nature that a scientist observed.']",9.778348803520203,2.715,5.991598582259223,0.0,18.0,1.0
47,"['Teacher: Why did Wilhelm Wundt believe that it was essential for participants to understand the intentions of a psychological experiment?', 'He believed in the notion of voluntarism—that people have free will and should know the intentions of a psychological experiment if they were participating (Danziger, 1980).']",9.749893546104431,3.121,5.569702316978283,0.0,20.0,0.5
48,"['Teacher: How did Wilhelm Wundt differentiate his version of introspection from other forms of introspection?', 'Wundt considered his version experimental introspection; he used instruments such as those that measured reaction time.']",9.819995760917664,3.036,5.101345257520842,0.0,15.0,1.0
49,"[""Teacher: What was the significance of Wilhelm Wundt's book Volkerpsychologie in expanding the scope of psychology?"", 'He also wrote Volkerpsychologie in 1904 in which he suggested that psychology should include the study of culture, as it involves the study of people.']",9.840181469917297,5.067,5.459962500721157,0.0,17.0,0.0
50,"[""What did one of Wilhelm Wundt's students, Edward Titchener, go on to develop?"", 'Edward Titchener, one of his students, went on to develop structuralism.']",9.873882532119751,5.93,4.680757755722089,0.0,15.0,1.0
51,"[""What was the main focus of the structuralism developed by Edward Titchener, one of Wilhelm Wundt's students?"", 'Its focus was on the contents of mental processes rather than their function (Pickren & Rutherford, 2010).']",9.526535868644714,6.319,5.426264754702098,0.0,18.0,0.0
52,"['Why was it significant for Wilhelm Wundt to establish his psychology laboratory at the University at Leipzig in 1879?', 'Wundt established his psychology laboratory at the University at Leipzig in 1879.']",9.748262166976929,3.036,4.614997302659252,0.0,18.0,0.0
53,"['What kind of experiments did Wilhelm Wundt and his students conduct in his psychology laboratory at the University at Leipzig?', 'In this laboratory, Wundt and his students conducted experiments on, for example, reaction times.']",9.809139370918274,2.884,5.21121054120345,0.0,19.0,1.0
54,"[""Teacher: What was the purpose of administering a stimulus to the subject in Wilhelm Wundt's experiments on reaction times?"", 'A subject, sometimes in a room isolated from the scientist, would receive a stimulus such as a light, image, or sound.']",9.648377895355225,5.118,5.603856189774723,0.0,20.0,0.0
55,"[""Teacher: What was the significance of recording the time to reaction in Wilhelm Wundt's experiments on reaction times?"", 'The subject’s reaction to the stimulus would be to push a button, and an apparatus would record the time to reaction.']",9.793833494186401,5.168,5.459962500721157,0.0,19.0,0.0
56,"['Teacher: How did Wilhelm Wundt measure reaction time in his experiments?', 'Wundt could measure reaction time to one-thousandth of a second (Nicolas & Ferrand, 1999).']",9.777602553367615,5.0840000000000005,4.923181998146332,0.0,11.0,1.0
57,"['Teacher: Who are some of the individuals who played a key role in establishing functional psychology?', 'William James, John Dewey, and Charles Sanders Peirce helped establish functional psychology.']",9.54552710056305,4.881,5.072140159802109,0.0,16.0,1.0
58,"['What was the main factor that influenced the views of William James, John Dewey, and Charles Sanders Peirce in establishing functional psychology?', 'They accepted Darwin’s theory of evolution by natural selection and viewed this theory as an explanation of an organism’s characteristics.']",9.816393852233887,3.3240000000000003,5.661978179679554,0.0,23.0,1.0
59,"['What is the main concept that William James, John Dewey, and Charles Sanders Peirce focused on when establishing functional psychology?', 'Key to that theory is the idea that natural selection leads to organisms that are adapted to their environment, including their behavior.']",7.93020486831665,5.016,5.5738935175845965,0.0,21.0,0.0
60,"['What does adaptation refer to in the context of functional psychology?', 'Adaptation means that a trait of an organism has a function for the survival and reproduction of the individual, because it has been naturally selected.']",9.63344395160675,3.628,5.357552004618084,0.0,10.0,0.0
61,"['What was one of the main goals of William James in his perspective of functionalism?', 'As James saw it, psychology’s purpose was to study the function of behavior in the world, and as such, his perspective was known as functionalism.']",9.643754959106445,6.81,5.5738935175845965,0.0,14.0,0.5
62,"['What was the focus of functionalism in relation to mental activities?', 'Functionalism focused on how mental activities helped an organism fit into its environment.']",9.487455487251282,2.5460000000000003,4.735926350629033,0.0,10.0,0.0
63,"['What was the main difference between functionalism and structuralism in terms of their focus in studying the mind?', 'Functionalism has a second, more subtle meaning in that functionalists were more interested in the operation of the whole mind rather than of its individual parts, which were the focus of structuralism.']",9.711225032806396,4.61,5.807354922057605,0.0,17.0,1.0
64,"['What were some of the methods that William James used to study mental activities in functionalism?', 'Like Wundt, James believed that introspection could serve as one means by which someone might study mental activities, but James also relied on more objective measures, including the use of various recording devices, and examinations of concrete products of mental activities and of anatomy and physiology (Gordon, 1995).']",9.162091612815857,3.054,6.138753523800367,0.0,15.0,0.0
65,"['Teacher: Can you tell me which theory of psychology we discussed last time?', 'Freud and Psychoanalytic']",9.062392711639404,4.644,4.321928094887362,0.0,13.0,0.5
66,"['What is the name of the theory we discussed today?', 'Theory.']",9.183133244514465,6.877,3.906890595608519,0.0,9.0,1.0
67,"[""Teacher: Who was one of the most influential and well-known figures in psychology's history?"", 'Perhaps one of the most influential and well-known figures in psychology’s history was Sigmund Freud.']",9.189637303352356,3.9840000000000004,4.722966879142465,0.0,15.0,0.0
68,"[""Teacher: That's correct, but we're focusing on a different perspective in psychology. Can you tell me who is one of the key figures associated with functionalism?"", 'Freud (1856–1939) was an Austrian neurologist who was fascinated by patients suffering from “hysteria” and neurosis.']",-2.6006141304969788,4.035,5.78135971352466,0.0,30.0,0.5
69,"[""Teacher: Yes, that's true. But can you tell me who is one of the key figures associated with functionalism?"", 'Hysteria was an ancient diagnosis for disorders, primarily of women with a wide variety of symptoms, including physical symptoms and emotional disturbances, none of which had an apparent physical cause.']",9.578857421875,3.8009999999999997,5.906890595608517,0.0,22.0,0.0
70,"[""Teacher: That's an interesting point about Freud's theories. However, I'm asking about a different perspective called functionalism. Can you provide me with the name of one of the key figures associated with functionalism in psychology?"", 'Freud theorized that many of his patients’ problems arose from the unconscious mind.']",8.397956490516663,5.0840000000000005,5.906890595608517,0.0,41.0,0.0
71,"['Who is one of the key figures associated with functionalism in psychology?', 'In Freud’s view, the unconscious mind was a repository of feelings and urges of which we have no awareness.']",9.47907030582428,5.574,5.247927513443587,0.0,11.0,0.0
72,"['Who is associated with functionalism in psychology?', 'Gaining access to the unconscious, then, was crucial to the successful resolution of the patient’s problems.']",9.820213317871094,2.596,4.889680181354619,0.0,6.0,0.0
73,"['What are some methods according to Freud that can be used to access the unconscious mind?', 'According to Freud, the unconscious mind could be accessed through dream analysis, by examinations of the first words that came to people’s minds, and through seemingly innocent slips of the tongue.']",9.514800310134888,5.608,5.664497779200461,0.0,15.0,0.0
74,"[""Can you explain how psychoanalytic theory, which focuses on the role of a person's unconscious and early childhood experiences, relates to the concept of functionalism in psychology?"", 'Psychoanalytic theory focuses on the role of a person’s unconscious, as well as early childhood experiences, and this particular perspective dominated clinical psychology for several decades (Thorne & Henley, 2005).']",9.911094903945923,0.076,5.896225992744121,0.0,29.0,0.0
75,"[""Teacher: Can you explain how Freud's ideas influenced the study of lifespan development, personality, and therapy?"", 'Freud’s ideas were influential, and you will learn more about them when you study lifespan development, personality, and therapy.']",9.845267534255981,3.679,5.2775690110927505,0.0,19.0,0.0
76,"[""Teacher: Can you elaborate on how therapists' beliefs in the unconscious and the impact of early childhood experiences align with Freud's ideas?"", 'For instance, many therapists believe strongly in the unconscious and the impact of early childhood experiences on the rest of a person’s life.']",9.725502729415894,4.864,5.454086986251932,0.0,24.0,0.0
77,"['Teacher: Why is the method of psychoanalysis still used today in therapy, despite not being invented by Freud?', 'The method of psychoanalysis, which involves the patient talking about their experiences and selves, while not invented by Freud, was certainly popularized by him and is still used today.']",9.67356264591217,4.762,5.59306920777189,0.0,19.0,0.5
78,"[""What are some examples of Freud's ideas that are considered controversial by many?"", 'Many of Freud’s other ideas, however, are controversial.']",9.804964065551758,6.082,4.840223928941851,0.0,13.0,0.0
79,"[""What reasons does Drew Westen give for arguing that criticisms of Freud's ideas are misplaced?"", 'Drew Westen (1998) argues that many of the criticisms of Freud’s ideas are misplaced, in that they attack his older ideas without taking into account later writings.']",9.600346088409424,5.862,5.508132025833402,0.0,15.0,0.5
80,"[""What are some broad ideas introduced or developed by Freud that Drew Westen argues critics fail to consider when criticizing Freud's ideas?"", 'Westen also argues that critics fail to consider the success of the broad ideas that Freud introduced or developed, such as the importance of childhood experiences in adult motivations, the role of unconscious versus conscious motivations in driving our behavior, the fact that motivations can cause conflicts that affect behavior, the effects of mental representations of ourselves and others in guiding our interactions, and the development of personality over time.']",9.506862163543701,1.6329999999999998,6.488553895871855,0.0,22.0,0.0
81,"['What evidence does Drew Westen provide to support his argument that there is subsequent research support for the broad ideas introduced or developed by Freud?', 'Westen identifies subsequent research support for all of these ideas.']",9.648407697677612,5.371,5.131556065016094,0.0,24.0,0.5
82,"[""Teacher: Can you provide some examples of modern empirical studies that have demonstrated the effectiveness of Freud's clinical approach?"", 'More modern iterations of Freud’s clinical approach have been empirically demonstrated to be effective (Knekt et al., 2008; Shedler, 2010).']",9.856239557266235,4.136,5.623516641218016,0.0,20.0,1.0
83,"[""Teacher: Can you explain how the modern iterations of Freud's clinical approach involve examining unconscious aspects of the self and relationships?"", 'Some current practices in psychotherapy involve examining unconscious aspects of the self and relationships, often through the relationship between the therapist and the client.']",9.790003895759583,2.326,5.392747410448786,0.0,22.0,0.5
84,"[""Teacher: Can you elaborate on the historical movements within psychology that Freud's contributions have been included in?"", 'Freud’s historical significance and contributions to clinical practice merit his inclusion in a discussion of the historical movements within psychology.']",9.687837362289429,1.04,5.314075318551898,0.0,18.0,1.0
85,"['Teacher: Who were the three German psychologists who immigrated to the United States in the early 20th century to escape Nazi Germany?', 'Max Wertheimer (1880–1943), Kurt Koffka (1886–1941), and Wolfgang Köhler (1887–1967) were three German psychologists who immigrated to the United States in the early 20th century to escape Nazi Germany.']",1.8720829486846924,4.559,5.437500000000002,0.0,22.0,0.5
86,"['What were some of the contributions of Max Wertheimer, Kurt Koffka, and Wolfgang Köhler to psychology in the United States?', 'These scholars are credited with introducing psychologists in the United States to various Gestalt principles.']",9.340327978134155,4.525,5.21121054120345,0.0,21.0,1.0
87,"['What major emphasis does Gestalt psychology place on?', 'The word Gestalt roughly translates to “whole;” a major emphasis of Gestalt psychology deals with the fact that although a sensory experience can be broken down into individual parts, how those parts relate to each other as a whole is often what the individual responds to in perception.']",8.890740871429443,4.306,5.937500000000002,0.0,7.0,0.0
88,"['What is the significance of the relationships between individual parts in Gestalt psychology?', 'For example, a song may be made up of individual notes played by different instruments, but the real nature of the song is perceived in the combinations of these notes as they form the melody, rhythm, and harmony.']",9.583786725997925,4.559,5.848744744277095,0.0,12.0,0.0
89,"['What are some ways in which the perspective of Gestalt psychology contradicts the ideas of structuralism, particularly those proposed by Wundt?', 'In many ways, this particular perspective would have directly contradicted Wundt’s ideas of structuralism (Thorne & Henley, 2005).']",9.620596170425415,4.372999999999999,5.563856189774724,0.0,21.0,1.0
90,"['Teacher: Why were Wertheimer, Koffka, Köhler, and the other scientists forced to abandon much of their work when they moved to the United States?', 'Unfortunately, in moving to the United States, these scientists were forced to abandon much of their work and were unable to continue to conduct research on a large scale.']",9.44008469581604,6.15,5.691565637785635,0.0,27.0,1.0
91,"['What were some factors that prevented the principles of Gestalt psychology from being as influential in the United States as they had been in Germany?', 'These factors along with the rise of behaviorism (described next) in the United States prevented principles of Gestalt psychology from being as influential in the United States as they had been in their native Germany (Thorne & Henley, 2005).']",9.795891046524048,3.95,5.638253839613026,0.0,24.0,0.0
92,"['What are some examples of Gestalt principles that are still influential today?', 'Despite these issues, several Gestalt principles are still very influential today.']",9.915696382522583,4.288,4.593069207771891,0.0,11.0,0.0
93,"['What specific principle of Gestalt psychology became an important foundation in humanistic theory?', 'Considering the human individual as a whole rather than as a sum of individually measured parts became an important foundation in humanistic theory late in the century.']",9.83810544013977,0.8880000000000001,5.14124980045548,0.0,12.0,0.0
94,"['What area of psychology has been heavily influenced by the ideas of Gestalt psychology?', 'The ideas of Gestalt have continued to influence research on sensation and perception.']",9.906264543533325,4.931,4.82516405232236,0.0,13.0,0.0
95,"[""Teacher: That's correct! Now, let's focus on the Gestalt psychologists. Can you tell me who were the key figures associated with Gestalt Psychology?"", 'Structuralism, Freud, and the Gestalt psychologists were all concerned in one way or another with describing and understanding inner experience.']",8.784939050674438,5.205,5.708632440797388,0.0,28.0,0.5
96,"['Teacher: Very insightful! Can you specifically name the key figures associated with Gestalt Psychology?', 'But other researchers had concerns that inner experience could be a legitimate subject of scientific inquiry and chose instead to exclusively study behavior, the objectively observable outcome of mental processes.']",9.523699879646301,2.271,5.672425341971495,0.0,15.0,0.5
97,"['Teacher: Who is the Russian physiologist known for his early work in the field of behavior?', 'Early work in the field of behavior was conducted by the Russian physiologist Ivan Pavlov (1849–1936).']",9.503656029701233,5.524,4.92642785988789,0.0,16.0,0.0
98,"['Teacher: Can you provide an example of a conditioned reflex that Pavlov studied?', 'Pavlov studied a form of learning behavior called a conditioned reflex, in which an animal or human produced a reflex (unconscious) response to a stimulus and, over time, was conditioned to produce the response to a different stimulus that the experimenter associated with the original stimulus.']",9.630962610244751,3.307,5.963596920546285,0.0,13.0,0.0
99,"['Teacher: What are some other types of responses that Pavlov studied besides salivation?', 'The reflex Pavlov worked with was salivation in response to the presence of food.']",9.477367997169495,6.623,5.0,0.0,13.0,1.0
100,"['Teacher: Who is the American psychologist known for his role in the development of behaviorism and his experiments on classical conditioning with a young boy named Little Albert?', 'The salivation reflex could be elicited using a second stimulus, such as a specific sound, that was presented in association with the initial food stimulus several times.']",9.566078782081604,2.664,5.954196310386876,0.0,28.0,0.0
101,"['Teacher: What is the name of the American psychologist known for his role in the development of behaviorism and his experiments on classical conditioning with a young boy named Little Albert?', 'Once the response to the second stimulus was “learned,” the food stimulus could be omitted.']",9.604341983795166,4.813000000000001,5.75488750216347,0.0,31.0,0.0
102,"['Teacher: What is the general term used to describe the field of study that Pavlov, Watson, Skinner, and other psychologists focused on?', 'Pavlov’s “classical conditioning” is only one form of learning behavior studied by behaviorists.']",7.665655612945557,4.525,5.554588851677637,0.0,25.0,1.0
103,"['Teacher: Who is the influential American psychologist that we are discussing in this passage?', 'John B. Watson (1878–1958) was an influential American psychologist whose most famous work occurred during the early 20th century at Johns Hopkins University.']",-5.021507740020752,3.5780000000000003,5.3685225277282065,0.0,14.0,0.0
104,"[""Teacher: What was Watson's critique of the study of consciousness and why did he think it was flawed?"", 'While Wundt and James were concerned with understanding conscious experience, Watson thought that the study of consciousness was flawed.']",9.772446155548096,6.962000000000001,5.277613436819116,0.0,19.0,1.0
105,"['Teacher: Why did Watson prefer to focus on observable behavior rather than the study of consciousness?', 'Because he believed that objective analysis of the mind was impossible, Watson preferred to focus directly on observable behavior and try to bring that behavior under control.']",9.57457184791565,4.119,5.492260864523372,0.0,16.0,0.0
106,"[""Teacher: What is the name given to Watson's approach of observing and controlling behavior instead of studying the mind?"", 'Watson was a major proponent of shifting the focus of psychology from the mind to behavior, and this approach of observing and controlling behavior came to be known as behaviorism.']",9.681849479675293,3.815,5.59306920777189,0.0,20.0,0.5
107,"['Teacher: What are some major areas of study within behaviorism that interested Watson and other behaviorists?', 'A major object of study by behaviorists was learned behavior and its interaction with inborn qualities of the organism.']",9.646812677383423,2.8329999999999997,5.271928094887364,0.0,16.0,0.0
108,"['Teacher: How did behaviorists, like Watson, view the use of animals in their experiments and how did they believe it could be applied to human behavior?', 'Behaviorism commonly used animals in experiments under the assumption that what was learned using animal models could, to some degree, be applied to human behavior.']",9.725861549377441,3.713,5.740223928941852,0.0,28.0,0.0
109,"['Teacher: What did Tolman believe could be investigated through the experimental and theoretical analysis of the determiners of rat behavior at a choice-point in a maze?', 'Indeed, Tolman (1938) stated, “I believe that everything important in psychology (except … such matters as involve society and words) can be investigated in essence through the continued experimental and theoretical analysis of the determiners of rat behavior at a choice-point in a maze.”']",9.54846203327179,1.108,5.96540087713006,0.0,26.0,0.5
110,"[""Teacher: Can you provide some insight into the dominant influence of behaviorism in experimental psychology for several decades and its lasting impact in today's context?"", 'Behaviorism dominated experimental psychology for several decades, and its influence can still be felt today (Thorne & Henley, 2005).']",9.75533902645111,1.581,5.569702316978283,0.0,26.0,0.0
111,"['What were some of the objective methods used by behaviorism to establish psychology as a scientific discipline?', 'Behaviorism is largely responsible for establishing psychology as a scientific discipline through its objective methods and especially experimentation.']",9.804288744926453,-0.5519999999999999,5.028991962451991,0.0,16.0,1.0
112,"['What are some examples of how behaviorism is used in behavioral and cognitive-behavioral therapy?', 'In addition, it is used in behavioral and cognitive-behavioral therapy.']",9.410644769668579,2.5460000000000003,4.444187891679295,0.0,13.0,0.0
113,"['How does behaviorism influence behavior modification in classroom settings?', 'Behavior modification is commonly used in classroom settings.']",9.887973666191101,-0.484,4.201841232302569,0.0,8.0,0.5
114,"['How has behaviorism contributed to research on environmental influences on human behavior?', 'Behaviorism has also led to research on environmental influences on human behavior.']",9.769754409790039,0.853,4.3073549220576055,0.0,11.0,1.0
115,"[""Teacher: That's correct! Can you briefly explain the key contributions B. F. Skinner made to the field of psychology?"", 'B. F. Skinner (1904–1990) was an American psychologist.']",-6.785622835159302,6.456999999999999,5.058813890331201,0.0,21.0,0.5
116,"[""Teacher: What was B. F. Skinner's focus within the field of psychology?"", 'Like Watson, Skinner was a behaviorist, and he concentrated on how behavior was affected by its consequences.']",9.338042140007019,5.317,5.209453365628952,0.0,13.0,0.0
117,"['Teacher: How did B. F. Skinner view reinforcement and punishment in relation to behavior?', 'Therefore, Skinner spoke of reinforcement and punishment as major factors in driving behavior.']",9.814009070396423,3.696,4.923181998146332,0.0,14.0,0.0
