,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
73,"['What is Virtue Theory?', 'Virtue theory has its roots in the Greek philosophical tradition, whose followers sought to learn how to live a flourishing life through study, teaching, and practice.']",9.322901368141174,6.470999999999999,5.209453365628952,0.0,3.0,0.012754552,0.0
74,"['What were the cardinal virtues?', 'The cardinal virtues to be practiced were courage, self-control, justice, and wisdom.']",9.705497026443481,7.131,4.501629167387825,0.0,4.0,0.012000589,1.0
75,"['What is Socrates?', 'Socrates was often cited as a sage and a role model, whose conduct in life was held in high regard.']",9.575427770614624,9.364,4.807354922057605,0.0,2.0,0.015519086,1.0
76,"['What is the definition of profitability?', 'Decades ago, some management theorists argued that a conscientious manager in a for-profit setting acts ethically by emphasizing solely the maximization of earnings.']",9.124736189842224,2.2920000000000003,5.087462841250341,0.0,5.0,0.008105109,0.0
77,"['Who else should be a part of the profitability discussion?', 'Today, most commentators contend that ethical business leadership is grounded in doing right by all stakeholders directly affected by a firm’s operations, including, but not limited to, stockholders, or those who own shares of the company’s stock.']",7.436205744743347,3.9159999999999995,5.840223928941851,0.0,9.0,0.010806813,0.0
78,"['What can you tell me about the stakeholder concept?', 'That is, business leaders do right when they give thought to what is best for all who have a stake in their companies.']",9.568011164665222,8.908,5.209453365628952,0.0,8.0,0.01017851,0.0
79,"['Are there any benefits from doing that?', 'Not only that, firms actually reap greater material success when they take such an approach, especially over the long run.']",8.673180341720581,5.777,5.044394119358453,0.0,6.0,0.01218908,1.0
80,"['Who did Milton Friedman think the only social responsibility of business is to increase its profits?', 'Nobel Prize–winning economist Milton Friedman stated in a now-famous New York Times Magazine article in 1970 that the only “social responsibility of a business is to increase its profits.”2']",9.701957106590271,3.1719999999999997,5.358699851775417,0.0,15.0,0.017089844,0.0
81,"['What was the impact of this statement?', 'This concept took hold in business and even in business school education.']",9.312415719032288,7.875,4.436605434317882,0.0,6.0,0.008419261,0.0
82,"['Why is this wrong?', 'However, although it is certainly permissible and even desirable for a company to pursue profitability as a goal, managers must also have an understanding of the context within which their business operates and of how the wealth they create can add positive value to the world.']",8.357014656066895,4.61,5.807354922057605,0.0,3.0,0.026145924,0.0
83,"['What is the context of a company?', 'The context within which they act is society, which permits and facilitates a firm’s existence.']",9.658294916152954,6.031000000000001,4.857980995127571,0.0,6.0,0.0072254855,1.0
84,"['What is social contract?', 'Thus, a company enters a social contract with society as whole, an implicit agreement among all members to cooperate for social benefits.']",9.46719765663147,4.982,4.937499999999999,0.0,3.0,0.009236055,1.0
85,"['What happens to the company as a result of this social contract?', 'Even as a company pursues the maximizing of stockholder profit, it must also acknowledge that all of society will be affected to some extent by its operations.']",9.827508330345154,4.322,5.413977073182752,0.0,11.0,0.010429831,0.5
86,"['What does the social contract mean for the society as a whole?', 'In return for society’s permission to incorporate and engage in business, a company owes a reciprocal obligation to do what is best for as many of society’s members as possible, regardless of whether they are stockholders.']",9.432076811790466,4.712,5.789015477886193,0.0,11.0,0.011874928,0.0
87,"['What happens after that obligation is fulfilled?', 'Therefore, when applied specifically to a business, the social contract implies that a company gives back to the society that permits it to exist, benefiting the community at the same time it enriches itself.']",9.199326634407043,4.221,5.584962500721157,0.0,6.0,0.009487377,0.5
88,"['What is the content about?', 'In addition to taking this more nuanced view of profits, managers must also use a different time frame for obtaining them.']",9.447956681251526,6.6739999999999995,4.954196310386876,0.0,4.0,0.014011159,1.0
89,"['Why does the short-term time frame fail to account for effects?', 'Wall Street’s focus on periodic (i.e., quarterly and annual) earnings has led many managers to adopt a short-term perspective, which fails to take into account effects that require a longer time to develop.']",9.577773213386536,6.501,5.75488750216347,0.0,10.0,0.011120965,1.0
90,"['Why does this fail to account for effects?', 'For example, charitable donations in the form of corporate assets or employees’ volunteered time may not show a return on investment until a sustained effort has been maintained for years.']",8.246934413909912,5.218999999999999,5.459431618637298,0.0,7.0,0.016712861,0.0
91,"['Why does a long-term perspective fail to account for effects?', 'A long-term perspective is a more balanced view of profit maximization that recognizes that the impacts of a business decision may not manifest for a longer time.']",8.818660974502563,6.116,5.308771516813207,0.0,9.0,0.012063419,0.0
92,"['What was your favorite aspect of the study material?', 'As an example, consider the business practices of Toyota when it first introduced its vehicles for sale in the United States in 1957.']",9.210863709449768,6.37,5.209453365628952,0.0,8.0,0.011183795,1.0
93,"['What was the example used?', 'For many years, Toyota was content to sell its cars at a slight loss because it was accomplishing two business purposes:']",7.411940693855286,7.5200000000000005,4.954196310386876,0.0,4.0,0.008796243,0.5
94,"['What was it doing that lowered the price?', 'It was establishing a long-term relationship of trust with those who eventually would become its loyal U.S. customers, and it was attempting to disabuse U.S. consumers of their belief that items made in Japan were cheap and unreliable.']",8.991749286651611,6.8260000000000005,5.672425341971495,0.0,7.0,0.008544922,0.0
95,"['How was it able to disabuse them?', 'The company accomplished both goals by patiently playing its long game, a key aspect of its operational philosophy, “The Toyota Way,” which includes a specific emphasis on long-term business goals, even at the expense of short-term profit.']",9.476318955421448,4.915,5.75488750216347,0.0,6.0,0.044388983,1.0
96,"['How many questions did you have in this series?', '4']",7.920008301734924,9.517,3.700439718141093,0.0,8.0,0.019603057,1.0
97,"['What is the most important factor to profitability?', 'Many factors contribute, including a reputation for treating customers and employees fairly and for engaging in business honestly.']",9.726650714874268,3.29,4.954196310386876,0.0,7.0,0.008010864,0.0
98,"['What do you mean by this?', 'Companies that act in this way may emerge from any industry or country.']",9.389420747756958,8.721,4.523561956057013,0.0,5.0,0.014576632,0.5
99,"['Are there any examples of companies that act this way?', 'Examples include Fluor, the large U.S. engineering and design firm; illycaffè, the Italian food and beverage purveyor; Marriott, the giant U.S. hotelier; and Nokia, the Finnish telecommunications retailer.']",9.600421786308289,4.491,5.45144453799276,0.0,9.0,0.008859074,0.0
100,"['What do they do to get that reputation?', 'The upshot is that when consumers are looking for an industry leader to patronize and would-be employees are seeking a firm to join, companies committed to ethical business practices are often the first to come to mind.']",9.541966319084167,5.71,5.643856189774724,0.0,7.0,0.017466826,0.0
101,"['What does it mean to be ethical?', 'Simply put, being ethical is simply good business.']",9.77318525314331,7.231999999999999,4.321928094887362,0.0,6.0,0.013634177,1.0
102,"['How does a company achieve profitability?', 'A business is profitable for many reasons, including expert management teams, focused and happy employees, and worthwhile products and services that meet consumer demand.']",9.782788157463074,4.779,5.209453365628952,0.0,5.0,0.007382561,0.0
103,"['What are the other reasons that makes a company profitable?', 'One more and very important reason is that they maintain a company philosophy and mission to do good for others.']",9.637295603752136,6.470999999999999,5.0286393118385755,0.0,9.0,0.0070369947,0.5
104,"['What is a part of this material?', 'Year after year, the nation’s most admired companies are also among those that had the highest profit margins.']",9.645470976829529,6.725,5.0,0.0,6.0,0.017341165,0.5
105,"['What are other benefits of being admired?', 'Going green, funding charities, and taking a personal interest in employee happiness levels adds to the bottom line!']",9.689380526542664,4.186999999999999,4.954196310386876,0.0,6.0,0.012503231,0.0
106,"['Is there anything else that is interesting in this material?', 'Consumers want to use companies that care for others and our environment.']",9.30700957775116,6.031000000000001,4.7004397181410935,0.0,9.0,0.029445656,1.0
107,"['Is there anything else important I should know?', 'During the years 2008 and 2009, many unethical companies went bankrupt.']",9.069450497627258,7.029000000000001,4.584962500721156,0.0,7.0,0.024378212,0.5
108,"['How did this affect their success?', 'However, those companies that avoided the “quick buck,” risky and unethical investments, and other unethical business practices often flourished.']",8.583955764770508,4.186999999999999,5.087462841250341,0.0,5.0,0.013634177,0.0
109,"['How can we protect ourselves from being admired?', 'If nothing else, consumer feedback on social media sites such as Yelp and Facebook can damage an unethical company’s prospects.']",9.652390480041504,5.727,5.129283016944966,0.0,7.0,0.02920996,1.0
110,"['What are stakeholders?', 'Earlier in this chapter, we explained that stakeholders are all the individuals and groups affected by a business’s decisions.']",9.484190940856934,4.339,4.857980995127571,0.0,2.0,0.008419261,0.5
111,"['What are stockholders?', 'Among these stakeholders are stockholders (or shareholders), individuals and institutions that own stock (or shares) in a corporation.']",9.358980059623718,3.5439999999999996,4.773557262275185,0.0,2.0,0.009738698,0.0
112,"['What does that mean for the business?', 'Understanding the impact of a business decision on the stockholder and various other stakeholders is critical to the ethical conduct of business.']",7.750254273414612,4.83,5.044394119358453,0.0,6.0,0.0076338826,0.5
113,"['Why does this matter?', 'Indeed, prioritizing the claims of various stakeholders in the company is one of the most challenging tasks business professionals face.']",8.730502128601074,4.238,4.857980995127571,0.0,3.0,0.019351736,0.0
114,"['What should be the most important claim?', 'Considering only stockholders can often result in unethical decisions; the impact on all stakeholders must be considered and rationally assessed.']",8.235530257225037,3.239,5.0,0.0,6.0,0.009487377,0.5
115,"['What is the significance of stockholders in a company?', 'Managers do sometimes focus predominantly on stockholders, especially those holding the largest number of shares, because these powerful individuals and groups can influence whether managers keep their jobs or are dismissed (e.g., when they are held accountable for the company’s missing projected profit goals).']",9.43116307258606,3.6590000000000003,6.0,0.0,8.0,0.009927189,1.0
116,"['Why are stockholders important to a company?', 'And many believe the sole purpose of a business is, in fact, to maximize stockholders’ short-term profits.']",9.534064531326294,5.93,4.954196310386876,0.0,6.0,0.032391842,1.0
117,"['What are other benefits for stockholders?', 'However, considering only stockholders and short-term impacts on them is one of the most common errors business managers make.']",9.395124316215515,4.186999999999999,4.906890595608518,0.0,5.0,0.0064086914,0.5
118,"['What are the long-term benefits of stockholders?', 'It is often in the long-term interests of a business not to accommodate stockowners alone but rather to take into account a broad array of stakeholders and the long-term and short-term consequences for a course of action.']",9.594109654426575,5.761,5.485902344426084,0.0,6.0,0.006691428,0.0
119,"['What can you tell me about stakeholders?', 'Here is a simple strategy for considering all your stakeholders in practice.']",9.532912969589233,6.183,4.523561956057013,0.0,6.0,0.011183795,0.0
120,"['How does the strategy work?', 'Divide your screen or page into three columns; in the first column, list all stakeholders in order of perceived priority.']",8.736956715583801,6.725,4.954196310386876,0.0,4.0,0.011874928,0.0
121,"['What happens next?', 'Some individuals and groups play more than one role.']",9.861233234405518,8.231,4.0,0.0,2.0,0.028620722,0.0
122,"['How do you find out who the different groups are?', 'For instance, some employees may be stockholders, some members of the community may be suppliers, and the government may be a customer of the firm.']",8.50256860256195,6.2170000000000005,5.183867720346296,0.0,9.0,0.01426248,0.0
123,"['What happens next?', 'In the second column, list what you think each stakeholder group’s interests and goals are.']",9.803104400634766,7.926,4.643856189774724,0.0,2.0,0.028620722,0.0
124,"['Who do you think are the most important groups to consider?', 'For those that play more than one role, choose the interests most directly affected by your actions.']",8.77428650856018,7.419,5.044394119358453,0.0,10.0,0.015644746,0.5
125,"['What happens next?', 'In the third column, put the likely impact of your business decision on each stakeholder.']",9.725968837738037,7.08,4.523561956057013,0.0,2.0,0.028620722,0.0
126,"['Is there more that you can tell me?', 'This basic spreadsheet should help you identify all your stakeholders and evaluate your decision’s impact on their interests.']",9.309863448143005,6.6739999999999995,5.0,0.0,7.0,0.023199737,0.0
127,"['What can you tell me next?', 'If you would like to add a human dimension to your analysis, try assigning some of your colleagues to the role of stakeholders and reexamine your analysis.']",9.32119905948639,6.319,5.195295934496219,0.0,5.0,0.027913637,0.0
128,"['What does goodwill mean?', 'The positive feeling stakeholders have for any particular company is called goodwill, which is an important component of almost any business entity, even though it is not directly attributable to the company’s assets and liabilities.']",9.05115008354187,3.476,5.554588851677637,0.0,3.0,0.012063419,0.0
129,"['What does it consist of?', 'Among other intangible assets, goodwill might include the worth of a business’s reputation, the value of its brand name, the intellectual capital and attitude of its workforce, and the loyalty of its established customer base.']",9.30764377117157,4.272,5.508758439731455,0.0,4.0,0.011183795,0.0
130,"['Is there anything else?', 'Even being socially responsible generates goodwill.']",9.35741662979126,3.2560000000000002,3.8073549220576037,0.0,3.0,0.01646154,1.0
131,"['Are there other ways of generating goodwill?', 'The ethical behavior of managers will have a positive influence on the value of each of those components.']",9.417418837547302,5.0329999999999995,4.857980995127571,0.0,6.0,0.013697007,0.0
132,"['What else do you know about goodwill?', 'Goodwill cannot be earned or created in a short time, but it can be the key to success and profitability.']",9.535534381866455,8.315000000000001,5.044394119358453,0.0,6.0,0.043399423,0.5
133,"['What are the key concepts about stockholders, stakeholders, and goodwill?', 'A company’s name, its corporate logo, and its trademark will necessarily increase in value as stakeholders view that company in a more favorable light.']",9.83214259147644,4.576,5.413977073182752,0.0,11.0,0.007099825,0.5
134,"['What are some other important points?', 'A good reputation is essential for success in the modern business world, and with information about the company and its actions readily available via mass media and the Internet (e.g., on public rating sites such as Yelp), management’s values are always subject to scrutiny and open debate.']",8.307755589485168,5.351,6.0,0.0,5.0,0.009864358,0.5
135,"['How do these values affect the company?', 'These values affect the environment outside and inside the company.']",9.857699871063232,4.593,4.106603137064474,0.0,6.0,0.0076652975,0.0
136,"['Are there any other points you can tell me?', 'The corporate culture, for instance, consists of shared beliefs, values, and behaviors that create the internal or organizational context within which managers and employees interact.']",9.16097104549408,4.576,5.39231742277876,0.0,8.0,0.014450971,0.0
137,"['Does ethical behavior affect an entire company?', 'Practicing ethical behavior at all levels—from CEO to upper and middle management to general employees—helps cultivate an ethical corporate culture and ethical employee relations.']",9.381956458091736,0.49800000000000005,5.072140159802109,0.0,6.0,0.013068704,0.0
138,"['What does goodwill mean to a company?', 'Positive goodwill generated by ethical business practices, in turn, generates long-term business success.']",9.267082214355469,3.595,4.7004397181410935,0.0,6.0,0.008859074,0.5
139,"['Can you tell me more about this?', 'As recent studies have shown, the most ethical and enlightened companies in the United States consistently outperform their competitors.']",9.455251693725586,5.828,4.954196310386876,1.0,6.0,0.014827953,0.0
140,"['How many total sides of the triangle is there?', '8']",7.0632535219192505,8.671,3.700439718141093,0.0,8.0,0.021314176,1.0
141,"['What is the value of goodwill to a company?', 'Thus, viewed from the proper long-term perspective, conducting business ethically is a wise business decision that generates goodwill for the company among stakeholders, contributes to a positive corporate culture, and ultimately supports profitability.']",9.575015902519226,2.478,5.603856189774723,0.0,8.0,0.01024134,0.0
142,"['What did you learn from the title?', 'You can test the validity of this claim yourself.']",8.241615295410156,8.873999999999999,4.321928094887362,0.0,6.0,0.03592727,0.5
143,"['What kind of tests did you do?', 'Let us say you are looking for a financial advisor for your investments and retirement planning, and you have found several candidates whose credentials, experience, and fees are approximately the same.']",8.034152388572693,5.218999999999999,5.4474086518852305,0.0,6.0,0.015519086,0.0
